Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight
11/23/13,San Juan Comaltepec,EVO6B-1-1-3,1.16,132.51,EVO-PROJ-14,4.1
11/23/13,San Juan Comaltepec,EVO6B-1-2-1,2.21,108.47,EVO-PROJ-14,3.3
11/23/13,San Juan Comaltepec,EVO6B-1-2-2,2.49,101.34,EVO-PROJ-14,3.2
11/23/13,San Juan Comaltepec,EVO6B-1-2-3,2.15,88.64,EVO-PROJ-14,2.7
11/23/13,San Juan Comaltepec,EVO6B-1-4-1,1.95,102.87,EVO-PROJ-14,3.5
11/23/13,San Juan Comaltepec,EVO6B-1-4-2,1.82,84.08,EVO-PROJ-14,2.9
11/23/13,San Juan Comaltepec,EVO6B-1-4-3,2.26,85.6,EVO-PROJ-14,2.7
11/23/13,San Juan Comaltepec,EVO6B-1-5-1,3.31,77.5,EVO-PROJ-14,2.5
11/23/13,San Juan Comaltepec,EVO6B-1-5-2,3.46,142.27,EVO-PROJ-14,4.7
11/23/13,San Juan Comaltepec,EVO6B-1-5-3,3.48,97.78,EVO-PROJ-14,3.4
11/23/13,San Juan Comaltepec,EVO6B-1-6-1,2.19,119.7,EVO-PROJ-14,3.3
11/23/13,San Juan Comaltepec,EVO6B-1-6-2,2.22,92.19,EVO-PROJ-14,2.8
11/23/13,San Juan Comaltepec,EVO6B-1-6-3,1.97,116.13,EVO-PROJ-14,3.5
11/23/13,San Juan Comaltepec,EVO6B-1-7-1,1.06,90.67,EVO-PROJ-14,2.6
11/23/13,San Juan Comaltepec,EVO6B-1-7-2,1.57,100.32,EVO-PROJ-14,2.8
11/23/13,San Juan Comaltepec,EVO6B-1-7-3,1.38,121.24,EVO-PROJ-14,3.3
11/8/13,San Juan Comaltepec,EVO6B-2-1-1,1.29,166.37,Evo-Proj-Prio-2,4.8
11/8/13,San Juan Comaltepec,EVO6B-2-1-2,1.53,105.54,Evo-Proj-Prio-2,3.5
11/8/13,San Juan Comaltepec,EVO6B-2-4-1,0.66,111.88,Evo-Proj-Prio-2,3.2
11/8/13,San Juan Comaltepec,EVO6B-2-4-2,0.62,94.97,Evo-Proj-Prio-2,2.9
11/8/13,San Juan Comaltepec,EVO6B-2-4-3,0.73,80.71,Evo-Proj-Prio-2,2.6
11/8/13,San Juan Comaltepec,EVO6B-2-6-1,1.6,83.88,Evo-Proj-Prio-2,2.9
11/8/13,San Juan Comaltepec,EVO6B-2-6-2,1.53,102.37,Evo-Proj-Prio-2,3.1
11/8/13,San Juan Comaltepec,EVO6B-2-6-3,1.77,68.03,Evo-Proj-Prio-2,2.5
11/8/13,San Juan Comaltepec,EVO6B-2-7-1,-0.75,132.5,Evo-Proj-Prio-2,3.9
11/8/13,San Juan Comaltepec,EVO6B-2-7-2,-0.36,96.55,Evo-Proj-Prio-2,3.1
11/8/13,San Juan Comaltepec,EVO6B-2-7-3,-0.3,85.46,Evo-Proj-Prio-2,2.9
11/23/13,San Juan Comaltepec,EVO6B-3-1-1,2.26,99.81,EVO-PROJ-14,3.5
11/23/13,San Juan Comaltepec,EVO6B-3-1-2,2.11,85.6,EVO-PROJ-14,3.1
11/23/13,San Juan Comaltepec,EVO6B-3-1-3,2.31,87.12,EVO-PROJ-14,3
11/8/13,San Juan Comaltepec,EVO6B-3-2-1,5.56,88.63,Evo-Proj-Prio-2,3.2
11/8/13,San Juan Comaltepec,EVO6B-3-2-2,5.28,99.73,Evo-Proj-Prio-2,3.8
11/8/13,San Juan Comaltepec,EVO6B-3-2-3,5.67,62.76,Evo-Proj-Prio-2,2.7
11/8/13,San Juan Comaltepec,EVO6B-3-3-1,4.48,65.92,Evo-Proj-Prio-2,2.5
11/8/13,San Juan Comaltepec,EVO6B-3-3-2,4.69,71.73,Evo-Proj-Prio-2,3.4
11/8/13,San Juan Comaltepec,EVO6B-3-3-3,4.71,64.34,Evo-Proj-Prio-2,2.5
11/8/13,San Juan Comaltepec,EVO6B-3-4-1,3.69,112.94,Evo-Proj-Prio-2,3.1
11/8/13,San Juan Comaltepec,EVO6B-3-4-2,3.69,82.82,Evo-Proj-Prio-2,3.1
11/8/13,San Juan Comaltepec,EVO6B-3-4-3,3.64,81.76,Evo-Proj-Prio-2,2.5
11/8/13,San Juan Comaltepec,EVO6B-3-5-1,3.57,80.71,Evo-Proj-Prio-2,2.7
11/8/13,San Juan Comaltepec,EVO6B-3-5-2,3.45,121.93,Evo-Proj-Prio-2,3.8
11/8/13,San Juan Comaltepec,EVO6B-3-5-3,3.48,86.52,Evo-Proj-Prio-2,2.6
11/8/13,San Juan Comaltepec,EVO6B-3-6-1,-0.22,89.69,Evo-Proj-Prio-2,2.6
11/8/13,San Juan Comaltepec,EVO6B-3-6-2,-0.44,96.55,Evo-Proj-Prio-2,3.2
11/8/13,San Juan Comaltepec,EVO6B-3-6-3,-0.32,94.97,Evo-Proj-Prio-2,3.2
11/23/13,San Juan Comaltepec,EVO6B-3-7-1,0.74,137.13,EVO-PROJ-14,3.9
11/23/13,San Juan Comaltepec,EVO6B-3-7-2,0.42,110,EVO-PROJ-14,3.1
11/23/13,San Juan Comaltepec,EVO6B-3-7-3,0.36,108.98,EVO-PROJ-14,3
11/23/13,San Juan Comaltepec,EVO6B-4-1-1,6.84,98.29,EVO-PROJ-14,3.6
11/23/13,San Juan Comaltepec,EVO6B-4-1-2,6.69,97.27,EVO-PROJ-14,3.9
11/23/13,San Juan Comaltepec,EVO6B-4-1-3,6.7,73.45,EVO-PROJ-14,2.9
11/8/13,San Juan Comaltepec,EVO6B-4-2-1,7.59,87.82,Evo-Proj-Prio-5,2.9
11/8/13,San Juan Comaltepec,EVO6B-4-2-2,7.25,83.17,Evo-Proj-Prio-5,3
11/8/13,San Juan Comaltepec,EVO6B-4-2-3,7.7,112.97,Evo-Proj-Prio-5,3.3
11/23/13,San Juan Comaltepec,EVO6B-4-3-1,5.22,107.96,EVO-PROJ-14,3.8
11/23/13,San Juan Comaltepec,EVO6B-4-3-2,5.51,85.6,EVO-PROJ-14,3.2
11/23/13,San Juan Comaltepec,EVO6B-4-3-3,5.3,79.52,EVO-PROJ-14,3.2
11/23/13,San Juan Comaltepec,EVO6B-4-4-1,3.22,91.68,EVO-PROJ-14,3
11/23/13,San Juan Comaltepec,EVO6B-4-4-2,3.25,102.87,EVO-PROJ-14,3.5
11/23/13,San Juan Comaltepec,EVO6B-4-4-3,2.96,93.21,EVO-PROJ-14,3
11/23/13,San Juan Comaltepec,EVO6B-4-5-1,4.52,59.84,EVO-PROJ-14,2.6
11/23/13,San Juan Comaltepec,EVO6B-4-5-2,4.4,88.13,EVO-PROJ-14,3.1
11/23/13,San Juan Comaltepec,EVO6B-4-5-3,4.28,82.56,EVO-PROJ-14,3.6
11/23/13,San Juan Comaltepec,EVO6B-4-6-1,3.8,78,EVO-PROJ-14,2.6
11/23/13,San Juan Comaltepec,EVO6B-4-6-2,3.42,105.41,EVO-PROJ-14,3.5
11/23/13,San Juan Comaltepec,EVO6B-4-6-3,3.8,75.98,EVO-PROJ-14,2.9
11/23/13,San Juan Comaltepec,EVO6B-4-7-1,5.03,83.57,EVO-PROJ-14,3.6
11/23/13,San Juan Comaltepec,EVO6B-4-7-2,5.22,72.95,EVO-PROJ-14,2.6
11/23/13,San Juan Comaltepec,EVO6B-4-7-3,5.06,88.13,EVO-PROJ-14,3.4
10/14/13,San Miguel de Metepec,EVO2B-1-1-1,6.09,80.28,EVO-PROJ-5,2.5
10/14/13,San Miguel de Metepec,EVO2B-1-1-2,6,87.01,EVO-PROJ-5,2.9
10/14/13,San Miguel de Metepec,EVO2B-1-1-3,5.88,125.95,EVO-PROJ-5,4
10/14/13,San Miguel de Metepec,EVO2B-1-2-1,6.71,135.31,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-1-2-2,6.89,101.02,EVO-PROJ-5,2.9
10/14/13,San Miguel de Metepec,EVO2B-1-2-3,6.98,128.55,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-1-3-1,6.82,76.65,EVO-PROJ-5,3
10/14/13,San Miguel de Metepec,EVO2B-1-3-2,7.06,68.37,EVO-PROJ-5,2.4
10/14/13,San Miguel de Metepec,EVO2B-1-3-3,6.81,77.17,EVO-PROJ-5,2.6
10/14/13,San Miguel de Metepec,EVO2B-1-4-1,7.71,83.39,EVO-PROJ-5,3
10/14/13,San Miguel de Metepec,EVO2B-1-4-2,7.79,106.73,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-1-4-3,7.84,73.54,EVO-PROJ-5,2.5
10/14/13,San Miguel de Metepec,EVO2B-1-5-1,6.44,92.72,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-1-5-2,6.29,90.64,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-1-5-3,6.41,79.24,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-1-6-1,5.93,103.09,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-1-6-2,5.95,94.79,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-1-6-3,5.9,110.36,EVO-PROJ-5,3.6
10/14/13,San Miguel de Metepec,EVO2B-2-1-1,6.32,97.39,EVO-PROJ-5,3.2
10/14/13,San Miguel de Metepec,EVO2B-2-1-2,6.29,101.02,EVO-PROJ-5,3.8
10/14/13,San Miguel de Metepec,EVO2B-2-1-3,6.31,134.79,EVO-PROJ-5,4.2
10/14/13,San Miguel de Metepec,EVO2B-2-2-1,5.37,98.94,EVO-PROJ-5,3.5
10/14/13,San Miguel de Metepec,EVO2B-2-2-2,5.68,121.27,EVO-PROJ-5,4.4
10/14/13,San Miguel de Metepec,EVO2B-2-2-3,5.68,114,EVO-PROJ-5,3.9
10/14/13,San Miguel de Metepec,EVO2B-2-4-1,6.99,90.12,EVO-PROJ-5,2.7
10/14/13,San Miguel de Metepec,EVO2B-2-4-2,6.86,97.39,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-2-4-3,6.93,99.98,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-2-5-1,7.05,84.94,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-2-5-2,7.17,85.46,EVO-PROJ-5,2.7
10/14/13,San Miguel de Metepec,EVO2B-2-5-3,6.81,83.39,EVO-PROJ-5,2.4
10/14/13,San Miguel de Metepec,EVO2B-2-6-1,7.2,122.83,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-2-6-2,7.49,126.99,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-2-6-3,7.4,89.61,EVO-PROJ-5,1.3
10/14/13,San Miguel de Metepec,EVO2B-2-7-1,7.84,85.24,EVO-PROJ-5,2.7
10/14/13,San Miguel de Metepec,EVO2B-2-7-2,7.45,114.93,EVO-PROJ-5,3.9
10/14/13,San Miguel de Metepec,EVO2B-2-7-3,7.57,88.84,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-3-1-1,,,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-3-1-2,,,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-3-1-3,,,EVO-PROJ-5,4.2
10/14/13,San Miguel de Metepec,EVO2B-3-2-1,1.9,396.3,EVO-PROJ-5,2.9
10/14/13,San Miguel de Metepec,EVO2B-3-2-2,5.02,102.18,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-3-2-3,5.11,84.21,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-3-4-1,3.16,125.59,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-3-4-2,2.95,134.68,EVO-PROJ-5,3.9
10/14/13,San Miguel de Metepec,EVO2B-3-4-3,3.21,112.9,EVO-PROJ-5,2.9
10/14/13,San Miguel de Metepec,EVO2B-3-5-1,5.58,105.25,EVO-PROJ-5,3.5
10/14/13,San Miguel de Metepec,EVO2B-3-5-2,5.05,104.74,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-3-5-3,5.38,108.82,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-3-6-1,5.69,74.91,EVO-PROJ-5,2.6
10/14/13,San Miguel de Metepec,EVO2B-3-6-2,6.24,103.71,EVO-PROJ-5,3.7
10/14/13,San Miguel de Metepec,EVO2B-3-6-3,5.97,103.2,EVO-PROJ-5,3.8
10/14/13,San Miguel de Metepec,EVO2B-3-7-1,6.61,87.81,EVO-PROJ-5,2.4
10/14/13,San Miguel de Metepec,EVO2B-3-7-2,6.49,87.81,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-3-7-3,6.37,105.25,EVO-PROJ-5,3.6
10/14/13,San Miguel de Metepec,EVO2B-4-1-1,2.34,147.25,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-4-1-2,2.36,123.56,EVO-PROJ-5,2.1
10/14/13,San Miguel de Metepec,EVO2B-4-1-3,2.62,41.56,EVO-PROJ-5,1
10/14/13,San Miguel de Metepec,EVO2B-4-2-1,2.51,116.46,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-4-2-2,2.6,114.42,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-4-2-3,2.55,111.37,EVO-PROJ-5,3.2
10/14/13,San Miguel de Metepec,EVO2B-4-3-1,3.06,97.06,EVO-PROJ-5,3.2
10/14/13,San Miguel de Metepec,EVO2B-4-3-2,2.83,105.25,EVO-PROJ-5,3.4
10/14/13,San Miguel de Metepec,EVO2B-4-3-3,2.89,132.16,EVO-PROJ-5,4.2
10/14/13,San Miguel de Metepec,EVO2B-4-4-1,5.26,96.03,EVO-PROJ-5,4.1
10/14/13,San Miguel de Metepec,EVO2B-4-4-2,5.63,75.43,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-4-4-3,5.16,75.95,EVO-PROJ-5,2.6
10/14/13,San Miguel de Metepec,EVO2B-4-5-1,5.94,84.21,EVO-PROJ-5,2.9
10/14/13,San Miguel de Metepec,EVO2B-4-5-2,5.7,133.67,EVO-PROJ-5,4
10/14/13,San Miguel de Metepec,EVO2B-4-5-3,5.88,79.56,EVO-PROJ-5,2.8
10/14/13,San Miguel de Metepec,EVO2B-4-6-1,7.31,81.11,EVO-PROJ-5,3
10/14/13,San Miguel de Metepec,EVO2B-4-6-2,7.29,82.66,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-4-6-3,7.82,85.24,EVO-PROJ-5,3.1
10/14/13,San Miguel de Metepec,EVO2B-4-7-1,7.93,102.69,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-4-7-2,8.06,115.95,EVO-PROJ-5,3.3
10/14/13,San Miguel de Metepec,EVO2B-4-7-3,8.01,136.2,EVO-PROJ-5,4.1
11/23/13,Santa Maria Tiltepec,EVO6D-1-1-1,2.83,85.97,EVO-PROJ-14,3.1
11/23/13,Santa Maria Tiltepec,EVO6D-1-1-2,3.04,98.1,EVO-PROJ-14,2.9
11/23/13,Santa Maria Tiltepec,EVO6D-1-1-3,2.25,123.49,EVO-PROJ-14,3.6
11/23/13,Santa Maria Tiltepec,EVO6D-1-2-1,2.79,72.38,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-1-2-2,2.29,82.95,EVO-PROJ-14,3.4
11/23/13,Santa Maria Tiltepec,EVO6D-1-2-3,2.22,60.84,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-1-3-1,2.97,95.57,EVO-PROJ-14,3.1
11/23/13,Santa Maria Tiltepec,EVO6D-1-3-2,3.63,85.47,EVO-PROJ-14,2.8
11/23/13,Santa Maria Tiltepec,EVO6D-1-3-3,3.5,89.5,EVO-PROJ-14,3.7
11/23/13,Santa Maria Tiltepec,EVO6D-1-4-1,1.99,126.55,EVO-PROJ-14,3
11/23/13,Santa Maria Tiltepec,EVO6D-1-4-2,2.55,114.33,EVO-PROJ-14,2.8
11/23/13,Santa Maria Tiltepec,EVO6D-1-4-3,2.32,155.23,EVO-PROJ-14,4.1
11/23/13,Santa Maria Tiltepec,EVO6D-1-5-1,2.54,109.76,EVO-PROJ-14,3.8
11/23/13,Santa Maria Tiltepec,EVO6D-1-5-2,2.36,90.51,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-1-5-3,2.58,81.44,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-1-6-1,0.42,185.16,EVO-PROJ-14,4.5
11/23/13,Santa Maria Tiltepec,EVO6D-1-6-2,0.53,129.61,EVO-PROJ-14,3.5
11/23/13,Santa Maria Tiltepec,EVO6D-1-6-3,0.83,96.07,EVO-PROJ-14,2.7
11/23/13,Santa Maria Tiltepec,EVO6D-1-7-1,0.36,100.63,EVO-PROJ-14,3.5
11/23/13,Santa Maria Tiltepec,EVO6D-1-7-2,0.06,108.74,EVO-PROJ-14,3.4
11/23/13,Santa Maria Tiltepec,EVO6D-1-7-3,0.37,98.1,EVO-PROJ-14,3.1
11/23/13,Santa Maria Tiltepec,EVO6D-2-1-1,-0.13,85.97,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-2-1-2,-0.38,105.7,EVO-PROJ-14,3.3
11/23/13,Santa Maria Tiltepec,EVO6D-2-1-3,-0.36,112.3,EVO-PROJ-14,3.1
11/8/13,Santa Maria Tiltepec,EVO6D-2-2-1,1.06,75.43,Evo-Proj-Prio-2,2.7
11/8/13,Santa Maria Tiltepec,EVO6D-2-2-2,0.75,68.03,Evo-Proj-Prio-2,2.4
11/8/13,Santa Maria Tiltepec,EVO6D-2-2-3,1.11,81.24,Evo-Proj-Prio-2,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-2-3-1,-0.1,75.95,Evo-Proj-Prio-2,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-2-3-2,-0.19,69.09,Evo-Proj-Prio-2,2.6
11/8/13,Santa Maria Tiltepec,EVO6D-2-3-3,-0.04,85.99,Evo-Proj-Prio-2,2.9
11/8/13,Santa Maria Tiltepec,EVO6D-2-4-1,3.15,70.67,Evo-Proj-Prio-2,2.3
11/8/13,Santa Maria Tiltepec,EVO6D-2-4-2,3.01,80.71,Evo-Proj-Prio-2,3
11/8/13,Santa Maria Tiltepec,EVO6D-2-4-3,2.91,83.88,Evo-Proj-Prio-2,2.6
11/8/13,Santa Maria Tiltepec,EVO6D-2-5-1,1.5,79.12,Evo-Proj-Prio-2,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-2-5-2,1.63,98.67,Evo-Proj-Prio-2,2.9
11/8/13,Santa Maria Tiltepec,EVO6D-2-5-3,1.8,87.57,Evo-Proj-Prio-2,2.7
11/23/13,Santa Maria Tiltepec,EVO6D-2-7-1,-0.22,102.15,EVO-PROJ-14,3.6
11/23/13,Santa Maria Tiltepec,EVO6D-2-7-2,0.11,136.26,EVO-PROJ-14,4
11/23/13,Santa Maria Tiltepec,EVO6D-2-7-3,0.1,84.46,EVO-PROJ-14,2.9
11/8/13,Santa Maria Tiltepec,EVO6D-3-1-1,1.22,79.03,Evo-Proj-Prio-5,2.7
11/8/13,Santa Maria Tiltepec,EVO6D-3-1-2,1.03,96.06,Evo-Proj-Prio-5,3.1
11/8/13,Santa Maria Tiltepec,EVO6D-3-1-3,1.38,90.91,Evo-Proj-Prio-5,3
11/8/13,Santa Maria Tiltepec,EVO6D-3-2-1,2.91,116.11,Evo-Proj-Prio-2,3.8
11/8/13,Santa Maria Tiltepec,EVO6D-3-2-2,3.36,96.03,Evo-Proj-Prio-2,3
11/8/13,Santa Maria Tiltepec,EVO6D-3-2-3,3.22,75.43,Evo-Proj-Prio-2,2.3
11/8/13,Santa Maria Tiltepec,EVO6D-3-3-1,1.3,77.01,Evo-Proj-Prio-2,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-3-3-2,0.89,75.95,Evo-Proj-Prio-2,2.4
11/8/13,Santa Maria Tiltepec,EVO6D-3-3-3,1.35,80.18,Evo-Proj-Prio-2,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-3-4-1,0.73,87.61,Evo-Proj-Prio-3,3.3
11/8/13,Santa Maria Tiltepec,EVO6D-3-4-2,0.63,90.72,Evo-Proj-Prio-3,3.3
11/8/13,Santa Maria Tiltepec,EVO6D-3-4-3,0.31,49.04,Evo-Proj-Prio-3,2
11/8/13,Santa Maria Tiltepec,EVO6D-3-5-1,2.11,95.91,Evo-Proj-Prio-3,3.2
11/8/13,Santa Maria Tiltepec,EVO6D-3-5-2,2.1,85.02,Evo-Proj-Prio-3,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-3-6-1,7.86,50.96,Evo-Proj-Prio-3,2.5
11/8/13,Santa Maria Tiltepec,EVO6D-3-6-2,2.35,69.47,Evo-Proj-Prio-3,2.6
11/8/13,Santa Maria Tiltepec,EVO6D-3-6-3,2.31,96.95,Evo-Proj-Prio-3,3.2
11/23/13,Santa Maria Tiltepec,EVO6D-3-7-1,0.28,109.25,EVO-PROJ-14,3.4
11/23/13,Santa Maria Tiltepec,EVO6D-3-7-2,0.22,87.49,EVO-PROJ-14,3.3
11/23/13,Santa Maria Tiltepec,EVO6D-3-7-3,0.32,77.91,EVO-PROJ-14,2.7
11/23/13,Santa Maria Tiltepec,EVO6D-4-3-1,0.7,126.55,EVO-PROJ-14,4.1
11/23/13,Santa Maria Tiltepec,EVO6D-4-3-2,1.12,125.02,EVO-PROJ-14,4
11/23/13,Santa Maria Tiltepec,EVO6D-4-3-3,0.95,107.22,EVO-PROJ-14,3.7
11/23/13,Santa Maria Tiltepec,EVO6D-4-4-1,1.84,84.46,EVO-PROJ-14,2.9
11/23/13,Santa Maria Tiltepec,EVO6D-4-4-2,1.26,63.85,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-4-4-3,1.53,71.88,EVO-PROJ-14,2.7
11/23/13,Santa Maria Tiltepec,EVO6D-4-5-1,2.36,74.39,EVO-PROJ-14,3.1
11/23/13,Santa Maria Tiltepec,EVO6D-4-5-2,2.43,63.34,EVO-PROJ-14,2.6
11/23/13,Santa Maria Tiltepec,EVO6D-4-5-3,2.65,69.87,EVO-PROJ-14,2.9
11/23/13,Santa Maria Tiltepec,EVO6D-4-6-1,0.05,121.96,EVO-PROJ-14,3.7
11/23/13,Santa Maria Tiltepec,EVO6D-4-6-2,0,82.95,EVO-PROJ-14,2.7
11/23/13,Santa Maria Tiltepec,EVO6D-4-6-3,0.18,77.41,EVO-PROJ-14,2.6
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-1-1,0.63,83.92,EVO-PROJ-6,2.5
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-1-2,0.48,110.83,EVO-PROJ-6,3.3
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-1-3,0.64,104.1,EVO-PROJ-6,3
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-2-1,3.84,87.54,EVO-PROJ-6,3.2
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-2-2,3.85,68.95,EVO-PROJ-6,2.7
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-2-3,3.59,82.89,EVO-PROJ-6,2.8
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-3-1,2.19,68.95,EVO-PROJ-6,2.1
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-3-2,1.99,68.43,EVO-PROJ-6,2.7
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-3-3,2.1,108.24,EVO-PROJ-6,3.7
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-4-1,2.29,78.24,EVO-PROJ-6,2.7
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-4-2,2.29,97.89,EVO-PROJ-6,3.2
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-4-3,2.64,113.94,EVO-PROJ-6,3.8
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-5-1,2.81,78.76,EVO-PROJ-6,2.8
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-5-2,2.63,99.44,EVO-PROJ-6,3.1
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-5-3,3.51,90.64,EVO-PROJ-6,3.2
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-6-1,0.36,75.14,EVO-PROJ-6,2.2
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-6-2,0.38,85.99,EVO-PROJ-6,3
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-6-3,0.22,92.2,EVO-PROJ-6,3
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-7-1,1.26,93.23,EVO-PROJ-6,2.5
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-7-2,1.73,81.86,EVO-PROJ-6,2.9
10/17/13,Santa MariaTemaxcalapa,EVO2D-1-7-3,1.44,100.99,EVO-PROJ-6,2.9
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-1-1,-0.04,104.1,EVO-PROJ-6,2.6
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-1-2,0.03,92.2,EVO-PROJ-6,2.6
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-1-3,0.46,93.23,EVO-PROJ-6,2.7
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-2-1,4.66,63.79,EVO-PROJ-6,2.6
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-2-2,4.3,78.76,EVO-PROJ-6,3.3
10/17/13,Santa MariaTemaxcalapa,EVO2D-2-2-3,3.92,69.46,EVO-PROJ-6,3.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-3-1,2.28,52.55,EVO-PROJ-7,2.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-3-2,2.14,65.87,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-3-3,1.83,52.55,EVO-PROJ-7,3.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-4-1,2.9,59.72,EVO-PROJ-7,2.4
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-4-2,2.63,63.82,EVO-PROJ-7,2.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-4-3,2.9,61.26,EVO-PROJ-7,2.4
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-5-1,2.57,70.99,EVO-PROJ-7,3.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-5-2,2.55,68.43,EVO-PROJ-7,2.7
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-5-3,2.53,84.84,EVO-PROJ-7,3.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-6-1,3.73,58.69,EVO-PROJ-7,2
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-6-2,3.11,58.18,EVO-PROJ-7,2.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-6-3,3.49,38.62,EVO-PROJ-7,1.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-7-1,1.78,105.89,EVO-PROJ-7,3.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-7-2,2.23,78.68,EVO-PROJ-7,2.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-2-7-3,1.96,66.38,EVO-PROJ-7,3.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-1-1,1.77,99.21,EVO-PROJ-7,3.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-1-2,1.56,86.38,EVO-PROJ-7,3.4
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-1-3,1.94,114.62,EVO-PROJ-7,3.7
