GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
21399,SEEDGWAS5165,CIMMYTMA-007950,1968-01-01,7,5,1948,28.2,-108.3833333,16.5648305523748
21403,SEEDGWAS4232,CIMMYTMA-007956,1968-01-01,7,5,2411,26.83333333,-107.0666667,14.6738051373225
21403,SEEDGWAS4489,CIMMYTMA-007956,1968-01-01,7,5,2411,26.83333333,-107.0666667,14.6738051373225
21408,SEEDGWAS3960,CIMMYTMA-007964,1968-01-01,7,5,769,28.16666667,-108.5333333,16.6554795879014
21409,SEEDGWAS3499,CIMMYTMA-007970,1968-12-02,7,5,1853,25.114238,-104.693768,11.7576913375571
21443,SEEDGWAS4490,CIMMYTMA-007976,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
21443,SEEDGWAS3716,CIMMYTMA-007976,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
21445,SEEDGWAS4491,CIMMYTMA-007978,1968-01-01,7,5,2953,26.035565,-106.302375,13.5740778593674
21531,SEEDGWAS4492,CIMMYTMA-007979,1968-01-01,7,5,1816,25.33333333,-105.7333333,12.6863224837837
21678,SEEDGWAS4493,CIMMYTMA-007980,1968-01-01,7,5,1889,23.972408,-104.682259,11.0141431810449
21698,SEEDGWAS4494,CIMMYTMA-007981,1968-01-01,7,5,1889,23.972408,-104.682259,11.0141431810449
21721,SEEDGWAS4495,CIMMYTMA-007982,1968-01-01,7,5,1884,23.972644,-104.65351,10.9915965371668
21723,SEEDGWAS3961,CIMMYTMA-007987,1968-11-14,7,5,655,20.31666667,-105.3333333,9.85050778203846
21724,SEEDGWAS885,CIMMYTMA-007989,1968-01-01,7,5,843,21.232846,-104.915301,9.79335213872477
21725,SEEDGWAS3241,CIMMYTMA-008004,1968-12-08,7,5,416,26.425469,-108.211516,15.307857255563
21729,SEEDGWAS2477,CIMMYTMA-008009,1978-06-19,NA,NA,16,-33.55,-58.21666667,63.2738142043804
21751,SEEDGWAS2841,CIMMYTMA-008069,1970-01-14,NA,NA,2287,19.65,-102.2666667,6.73805549653939
21751,SEEDGWAS4496,CIMMYTMA-008069,1970-01-14,NA,NA,2287,19.65,-102.2666667,6.73805549653939
21755,SEEDGWAS886,CIMMYTMA-008071,1970-01-15,7,5,890,19.325525,-102.53255,6.88037247372938
21756,SEEDGWAS2479,CIMMYTMA-008073,1970-01-15,7,5,1303,19.290057,-100.441427,4.91666026942436
21760,SEEDGWAS4497,CIMMYTMA-008074,1970-01-15,7,5,2176,19.41666667,-102.4,6.78333354162164
21760,SEEDGWAS2480,CIMMYTMA-008074,1970-01-15,7,5,2176,19.41666667,-102.4,6.78333354162164
21761,SEEDGWAS4498,CIMMYTMA-008078,1970-01-15,7,5,1656,19.71666667,-102.5166667,6.99531611762869
21761,SEEDGWAS2481,CIMMYTMA-008078,1970-01-15,7,5,1656,19.71666667,-102.5166667,6.99531611762869
21765,SEEDGWAS4499,CIMMYTMA-008079,1970-01-16,7,5,1327,19.58333333,-102.4666667,6.90179146186781
21765,SEEDGWAS2482,CIMMYTMA-008079,1970-01-16,7,5,1327,19.58333333,-102.4666667,6.90179146186781
21775,SEEDGWAS2842,CIMMYTMA-008082,1970-01-16,7,5,1860,19.901672,-102.389648,6.94623090094548
21776,SEEDGWAS4233,CIMMYTMA-008085,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21777,SEEDGWAS4500,CIMMYTMA-008086,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21777,SEEDGWAS2843,CIMMYTMA-008086,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21779,SEEDGWAS5011,CIMMYTMA-008087,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21779,SEEDGWAS2844,CIMMYTMA-008087,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21783,SEEDGWAS2845,CIMMYTMA-008088,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21783,SEEDGWAS5012,CIMMYTMA-008088,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
21785,SEEDGWAS2846,CIMMYTMA-008089,1970-01-17,7,5,1839,19.2,-101.7,6.05094136294329
21791,SEEDGWAS2847,CIMMYTMA-008091,1970-01-13,7,5,2114,19.28333333,-101.4833333,5.87546704692961
21791,SEEDGWAS4501,CIMMYTMA-008091,1970-01-13,7,5,2114,19.28333333,-101.4833333,5.87546704692961
21804,SEEDGWAS2848,CIMMYTMA-008093,1970-01-14,7,5,2329,19.82,-101.9,6.46407697183272
21804,SEEDGWAS4502,CIMMYTMA-008093,1970-01-14,7,5,2329,19.82,-101.9,6.46407697183272
21856,SEEDGWAS4503,CIMMYTMA-008096,1970-01-12,7,5,1895,19.652464,-101.255262,5.80743854089305
21858,SEEDGWAS4504,CIMMYTMA-008098,1970-03-13,6,4,2094,17.447871,-97.216461,1.25461546060934
21859,SEEDGWAS2483,CIMMYTMA-008099,1978-06-19,NA,NA,16,-33.55,-58.21666667,63.2738142043804
21861,SEEDGWAS887,CIMMYTMA-008115,1952-08-01,7,5,246,14.5,-91.5,5.24218984564447
21863,SEEDGWAS1800,CIMMYTMA-008122,1952-09-04,7,5,878,14.26666667,-89.88333333,6.77587617367675
21866,SEEDGWAS1111,CIMMYTMA-008131,1952-12-07,7,5,721,14.616667,-91.4,5.26943463655153
21869,SEEDGWAS888,CIMMYTMA-008149,1954-01-01,4,2,482,-1.634804,-77.602383,26.3293995709424
21873,SEEDGWAS357,CIMMYTMA-008157,1954-01-01,2,12,104,0.320806,-79.458073,23.6337541875793
21884,SEEDGWAS358,CIMMYTMA-008161,1954-01-01,NA,NA,726,-3.883333333,-80.26666667,26.3101428080722
21903,SEEDGWAS3717,CIMMYTMA-008175,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
21903,SEEDGWAS5142,CIMMYTMA-008175,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
21914,SEEDGWAS5143,CIMMYTMA-008176,,7,5,2245,19.552262,-98.928459,3.7588257687609
21914,SEEDGWAS3718,CIMMYTMA-008176,,7,5,2245,19.552262,-98.928459,3.7588257687609
21993,SEEDGWAS359,CIMMYTMA-008309,1954-01-01,NA,NA,1266,0.166666667,-78.66666667,24.3016345981059
22001,SEEDGWAS360,CIMMYTMA-008311,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
22061,SEEDGWAS889,CIMMYTMA-008319,1954-01-01,NA,NA,56,-0.643762,-80.053784,23.9321009401064
22064,SEEDGWAS361,CIMMYTMA-008327,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
22065,SEEDGWAS362,CIMMYTMA-008333,1954-01-01,NA,NA,218,-3.5,-79.83333333,26.2679040071698
22069,SEEDGWAS363,CIMMYTMA-008335,1954-01-01,NA,NA,1266,0.166666667,-78.66666667,24.3016345981059
22070,SEEDGWAS364,CIMMYTMA-008338,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
22079,SEEDGWAS3244,CIMMYTMA-008395,,6,4,921,-25.8,-49.75,63.1502551069889
22206,SEEDGWAS367,CIMMYTMA-008402,,11,9,443,-22.105321,-51.488565,59.380157625641
22230,SEEDGWAS641,CIMMYTMA-008410,1954-07-07,12,10,791,-22.71666667,-44.15,65.4321446071306
22243,SEEDGWAS1506,CIMMYTMA-008424,1952-08-25,7,5,271,14.885899,-89.513671,6.87670021624238
22251,SEEDGWAS1507,CIMMYTMA-008425,1952-07-27,7,5,430,14.783333,-89.55,6.87814566903356
22277,SEEDGWAS2064,CIMMYTMA-008438,1954-01-01,NA,NA,132,-26.892937,-57.100756,58.8006118947562
22293,SEEDGWAS3720,CIMMYTMA-008448,,7,5,2449,20.13333333,-98.75,4.02012297939312
22293,SEEDGWAS4508,CIMMYTMA-008448,,7,5,2449,20.13333333,-98.75,4.02012297939312
22294,SEEDGWAS4509,CIMMYTMA-008449,,7,5,2449,20.13333333,-98.75,4.02012297939312
22300,SEEDGWAS5013,CIMMYTMA-008450,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
22303,SEEDGWAS2852,CIMMYTMA-008451,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
22303,SEEDGWAS4510,CIMMYTMA-008451,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
22311,SEEDGWAS2853,CIMMYTMA-008457,,7,5,2273,19.521431,-98.857468,3.68409949565982
22311,SEEDGWAS4511,CIMMYTMA-008457,,7,5,2273,19.521431,-98.857468,3.68409949565982
22323,SEEDGWAS2854,CIMMYTMA-008458,,7,5,2273,19.521431,-98.857468,3.68409949565982
22323,SEEDGWAS4512,CIMMYTMA-008458,,7,5,2273,19.521431,-98.857468,3.68409949565982
22324,SEEDGWAS2855,CIMMYTMA-008459,,7,5,2273,19.521431,-98.857468,3.68409949565982
22324,SEEDGWAS4513,CIMMYTMA-008459,,7,5,2273,19.521431,-98.857468,3.68409949565982
22325,SEEDGWAS2856,CIMMYTMA-008463,,7,5,2273,19.521431,-98.857468,3.68409949565982
22334,SEEDGWAS2857,CIMMYTMA-008465,,7,5,2273,19.521431,-98.857468,3.68409949565982
22334,SEEDGWAS4514,CIMMYTMA-008465,,7,5,2273,19.521431,-98.857468,3.68409949565982
22336,SEEDGWAS2858,CIMMYTMA-008472,,7,5,2273,19.521431,-98.857468,3.68409949565982
22336,SEEDGWAS4515,CIMMYTMA-008472,,7,5,2273,19.521431,-98.857468,3.68409949565982
22338,SEEDGWAS4516,CIMMYTMA-008475,,7,5,2273,19.521431,-98.857468,3.68409949565982
22338,SEEDGWAS2859,CIMMYTMA-008475,,7,5,2273,19.521431,-98.857468,3.68409949565982
22345,SEEDGWAS2860,CIMMYTMA-008481,,7,5,2273,19.521431,-98.857468,3.68409949565982
22345,SEEDGWAS5014,CIMMYTMA-008481,,7,5,2273,19.521431,-98.857468,3.68409949565982
22350,SEEDGWAS4517,CIMMYTMA-008482,,7,5,2371,19.71666667,-98.73333333,3.71651720902785
22350,SEEDGWAS3721,CIMMYTMA-008482,,7,5,2371,19.71666667,-98.73333333,3.71651720902785
22351,SEEDGWAS4518,CIMMYTMA-008486,,7,5,2259,19.622791,-98.914614,3.79233977965279
22355,SEEDGWAS2862,CIMMYTMA-008487,,7,5,2259,19.622791,-98.914614,3.79233977965279
22355,SEEDGWAS5015,CIMMYTMA-008487,,7,5,2259,19.622791,-98.914614,3.79233977965279
22358,SEEDGWAS5016,CIMMYTMA-008489,,7,5,2259,19.622791,-98.914614,3.79233977965279
22358,SEEDGWAS2863,CIMMYTMA-008489,,7,5,2259,19.622791,-98.914614,3.79233977965279
22362,SEEDGWAS5017,CIMMYTMA-008490,,7,5,2259,19.622791,-98.914614,3.79233977965279
22362,SEEDGWAS2864,CIMMYTMA-008490,,7,5,2259,19.622791,-98.914614,3.79233977965279
22364,SEEDGWAS4519,CIMMYTMA-008491,,7,5,2259,19.622791,-98.914614,3.79233977965279
22367,SEEDGWAS2867,CIMMYTMA-008492,,7,5,2245,19.55,-98.91666667,3.74818480180002
22367,SEEDGWAS5018,CIMMYTMA-008492,,7,5,2245,19.55,-98.91666667,3.74818480180002
22368,SEEDGWAS2868,CIMMYTMA-008493,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
22368,SEEDGWAS5019,CIMMYTMA-008493,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
22396,SEEDGWAS5020,CIMMYTMA-008494,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
22397,SEEDGWAS4520,CIMMYTMA-008495,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
22398,SEEDGWAS4521,CIMMYTMA-008505,,7,5,2259,19.41666667,-98.88333333,3.64005500810087
22398,SEEDGWAS2871,CIMMYTMA-008505,,7,5,2259,19.41666667,-98.88333333,3.64005500810087
22399,SEEDGWAS5144,CIMMYTMA-008508,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
22399,SEEDGWAS3722,CIMMYTMA-008508,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
22401,SEEDGWAS4522,CIMMYTMA-008509,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
22406,SEEDGWAS4523,CIMMYTMA-008510,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
22407,SEEDGWAS2872,CIMMYTMA-008515,,7,5,2254,19.309678,-98.876836,3.57114192620931
22407,SEEDGWAS4524,CIMMYTMA-008515,,7,5,2254,19.309678,-98.876836,3.57114192620931
22411,SEEDGWAS2874,CIMMYTMA-008518,,7,5,2254,19.309678,-98.876836,3.57114192620931
22411,SEEDGWAS4525,CIMMYTMA-008518,,7,5,2254,19.309678,-98.876836,3.57114192620931
22421,SEEDGWAS5022,CIMMYTMA-008519,,7,5,2247,19.25,-98.88333333,3.54181380127317
22421,SEEDGWAS2875,CIMMYTMA-008519,,7,5,2247,19.25,-98.88333333,3.54181380127317
22422,SEEDGWAS4526,CIMMYTMA-008520,,7,5,2247,19.25,-98.88333333,3.54181380127317
22422,SEEDGWAS2876,CIMMYTMA-008520,,7,5,2247,19.25,-98.88333333,3.54181380127317
22423,SEEDGWAS4527,CIMMYTMA-008548,,7,5,2549,19.56,-99.76,4.44459482717807
22424,SEEDGWAS4528,CIMMYTMA-008549,,7,5,2549,19.56,-99.76,4.44459482717807
22424,SEEDGWAS2877,CIMMYTMA-008549,,7,5,2549,19.56,-99.76,4.44459482717807
22425,SEEDGWAS4529,CIMMYTMA-008552,,7,5,2549,19.56,-99.76,4.44459482717807
22426,SEEDGWAS5023,CIMMYTMA-008554,,7,5,2273,19.521431,-98.857468,3.68409949565982
22429,SEEDGWAS2880,CIMMYTMA-008561,,7,5,2286,19.22,-98.85,3.49730221710649
22429,SEEDGWAS4530,CIMMYTMA-008561,,7,5,2286,19.22,-98.85,3.49730221710649
22430,SEEDGWAS4531,CIMMYTMA-008565,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22430,SEEDGWAS3723,CIMMYTMA-008565,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22434,SEEDGWAS4532,CIMMYTMA-008566,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22435,SEEDGWAS2881,CIMMYTMA-008571,,7,5,2273,19.211077,-98.865944,3.50529847879192
22435,SEEDGWAS4533,CIMMYTMA-008571,,7,5,2273,19.211077,-98.865944,3.50529847879192
22441,SEEDGWAS2882,CIMMYTMA-008578,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22441,SEEDGWAS4534,CIMMYTMA-008578,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22444,SEEDGWAS2883,CIMMYTMA-008580,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22444,SEEDGWAS4535,CIMMYTMA-008580,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22451,SEEDGWAS2884,CIMMYTMA-008582,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
22459,SEEDGWAS3724,CIMMYTMA-008605,,7,5,2608,19.578317,-98.583348,3.51247330562454
22459,SEEDGWAS4538,CIMMYTMA-008605,,7,5,2608,19.578317,-98.583348,3.51247330562454
22465,SEEDGWAS4539,CIMMYTMA-008613,,7,5,2608,19.578317,-98.583348,3.51247330562454
22465,SEEDGWAS3725,CIMMYTMA-008613,,7,5,2608,19.578317,-98.583348,3.51247330562454
22466,SEEDGWAS2065,CIMMYTMA-008616,,12,10,720,-21.83333333,-46.88333333,62.7352571794123
22467,SEEDGWAS368,CIMMYTMA-008623,1944-01-01,7,5,36,20.204528,-89.286389,7.33323750429897
22470,SEEDGWAS890,CIMMYTMA-008625,1948-01-01,7,5,20,20.782939,-89.021165,7.8224087874649
22473,SEEDGWAS2887,CIMMYTMA-008666,1954-01-01,NA,NA,2657,0.216666667,-78.26666667,24.5536204493463
22478,SEEDGWAS4116,CIMMYTMA-008687,1978-05-07,NA,NA,134,-31.73333333,-55.98333333,63.2147332977606
22491,SEEDGWAS4540,CIMMYTMA-008843,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
22492,SEEDGWAS4541,CIMMYTMA-008846,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
22506,SEEDGWAS4542,CIMMYTMA-008847,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
22514,SEEDGWAS4543,CIMMYTMA-008848,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
22521,SEEDGWAS2066,CIMMYTMA-008852,1949-01-01,NA,NA,732,-24,-51,61.0107686099575
22529,SEEDGWAS2067,CIMMYTMA-008853,,NA,NA,245,-29.333333,-54.166667,62.5742443450623
22534,SEEDGWAS1508,CIMMYTMA-008856,,12,10,611,-22.084753,-48.302538,61.7904509276994
22571,SEEDGWAS3501,CIMMYTMA-008916,1954-01-01,NA,NA,1509,-17.2,-70.93333333,42.567704317427
22581,SEEDGWAS891,CIMMYTMA-008995,1954-01-01,12,10,83,-11.08858,-77.581794,33.7609781448869
22582,SEEDGWAS3726,CIMMYTMA-009003,1954-01-01,7,5,62,-17.1,-71.76666667,42.0009590619958
22583,SEEDGWAS2888,CIMMYTMA-009014,1954-01-01,NA,NA,1885,-9.916666667,-76.23333333,33.5600995655519
22589,SEEDGWAS892,CIMMYTMA-009033,1954-01-01,NA,NA,126,-12.05,-77.05,34.8569777200746
22638,SEEDGWAS5243,CIMMYTMA-009051,1954-01-01,8,6,1235,8.296702,-71.788833,25.7864228975487
22640,SEEDGWAS2068,CIMMYTMA-009054,1954-01-01,NA,NA,705,7.694034,-72.27062,25.5533421898792
22673,SEEDGWAS893,CIMMYTMA-009056,1954-01-01,NA,NA,219,10.313342,-66.652711,30.1320640342229
22685,SEEDGWAS3727,CIMMYTMA-009058,1954-01-01,6,4,2406,8.706968,-70.996413,26.3962335979397
22721,SEEDGWAS4544,CIMMYTMA-009113,1970-02-28,7,5,1180,17.186388,-96.172744,0.191815913735011
22735,SEEDGWAS3728,CIMMYTMA-009126,1944-01-01,6,4,2168,19.091228,-98.31206,2.98947292733184
22740,SEEDGWAS3247,CIMMYTMA-009132,,5,3,400,-28.033333,-54.333333,61.5002845521872
22741,SEEDGWAS2069,CIMMYTMA-009134,,5,3,400,-28.461223,-53.849834,62.1425890419373
22755,SEEDGWAS2070,CIMMYTMA-009138,,5,3,323,-28.166197,-54.070144,61.7763689204231
22759,SEEDGWAS3248,CIMMYTMA-009140,,5,3,309,-28.36666667,-53.88333333,62.0503850164087
22767,SEEDGWAS894,CIMMYTMA-009141,,6,4,2,-28.515684,-49.005651,65.5618069769308
22773,SEEDGWAS2071,CIMMYTMA-009142,,6,4,939,-27.742227,-50.29311,64.1006913183701
22785,SEEDGWAS2889,CIMMYTMA-009152,1970-01-14,7,5,2430,19.66666667,-101.9166667,6.41926375673688
22785,SEEDGWAS4545,CIMMYTMA-009152,1970-01-14,7,5,2430,19.66666667,-101.9166667,6.41926375673688
22794,SEEDGWAS3962,CIMMYTMA-009156,1968-01-01,7,5,374,21.225329,-105.01608,9.88230182681408
22801,SEEDGWAS2116,CIMMYTMA-009157,,NA,NA,299,-12.55,-47.86666667,56.5797494073758
22817,SEEDGWAS1512,CIMMYTMA-009161,,12,10,303,-14.640556,-52.381079,54.000363065004
22818,SEEDGWAS4234,CIMMYTMA-009162,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
22818,SEEDGWAS4546,CIMMYTMA-009162,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
22820,SEEDGWAS2117,CIMMYTMA-009166,,6,4,361,-27.726783,-48.919942,65.0759285014158
22828,SEEDGWAS2890,CIMMYTMA-009187,1967-01-01,7,5,2229,19.518555,-101.219653,5.71994191464773
22828,SEEDGWAS5024,CIMMYTMA-009187,1967-01-01,7,5,2229,19.518555,-101.219653,5.71994191464773
22831,SEEDGWAS2118,CIMMYTMA-009194,1950-01-01,3,1,447,-22.200732,-54.828953,56.9860889788868
22842,SEEDGWAS373,CIMMYTMA-009472,1954-01-01,9,7,401,7.827287,-72.453725,25.3338293476936
22843,SEEDGWAS1513,CIMMYTMA-009474,1954-01-01,6,4,304,9.772503,-67.591402,29.3516153485231
22845,SEEDGWAS1514,CIMMYTMA-009508,1954-01-01,NA,NA,42,7.770415,-66.953303,30.5282544317294
22847,SEEDGWAS2120,CIMMYTMA-009509,1954-01-01,6,4,126,9.411944,-67.465871,29.5661857537994
23177,SEEDGWAS375,CIMMYTMA-009797,1954-01-01,NA,NA,138,9.019999,-66.192422,30.8979569634004
23178,SEEDGWAS895,CIMMYTMA-009798,1954-01-01,6,4,123,8.887215,-66.431233,30.7035239839062
23184,SEEDGWAS1516,CIMMYTMA-009815,1954-01-01,6,4,625,10.109421,-68.177883,28.6994075793738
23185,SEEDGWAS376,CIMMYTMA-009817,1954-01-01,7,5,459,10.176282,-67.461732,29.3776912733357
23188,SEEDGWAS1517,CIMMYTMA-009819,1954-01-01,7,5,65,9.366825,-65.330006,31.642478973587
23191,SEEDGWAS1518,CIMMYTMA-009821,1954-01-01,9,7,401,7.827287,-72.453725,25.3338293476936
23194,SEEDGWAS377,CIMMYTMA-009828,1954-01-01,NA,NA,147,8.904836,-66.456759,30.6741765455902
23199,SEEDGWAS1519,CIMMYTMA-009831,1954-01-01,7,5,65,9.366825,-65.330006,31.642478973587
23200,SEEDGWAS896,CIMMYTMA-009836,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23203,SEEDGWAS1520,CIMMYTMA-009840,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23204,SEEDGWAS897,CIMMYTMA-009841,1954-01-01,7,5,10,10.515606,-63.556911,33.1115850156377
23205,SEEDGWAS1521,CIMMYTMA-009845,1954-01-01,NA,NA,158,9.056897,-66.535705,30.5572354979845
23218,SEEDGWAS1522,CIMMYTMA-009846,1954-01-01,NA,NA,158,9.056897,-66.535705,30.5572354979845
23227,SEEDGWAS1523,CIMMYTMA-009847,1954-01-01,NA,NA,158,9.056897,-66.535705,30.5572354979845
23245,SEEDGWAS1526,CIMMYTMA-009857,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23247,SEEDGWAS1527,CIMMYTMA-009858,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23249,SEEDGWAS379,CIMMYTMA-009865,1954-01-01,NA,NA,158,9.056897,-66.535705,30.5572354979845
23294,SEEDGWAS1528,CIMMYTMA-009879,1954-01-01,NA,NA,336,6.333333333,-63.5,34.2580483170911
23302,SEEDGWAS381,CIMMYTMA-009887,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23316,SEEDGWAS898,CIMMYTMA-009895,1954-01-01,NA,NA,218,9.5,-69.26666667,27.8087613779802
23325,SEEDGWAS1530,CIMMYTMA-009900,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23331,SEEDGWAS899,CIMMYTMA-009902,1954-01-01,NA,NA,336,6.333333333,-63.5,34.2580483170911
23334,SEEDGWAS382,CIMMYTMA-009904,1954-01-01,NA,NA,284,8.9,-64.21666667,32.8372964738336
23336,SEEDGWAS383,CIMMYTMA-009905,1954-01-01,NA,NA,336,6.333333333,-63.5,34.2580483170911
23338,SEEDGWAS384,CIMMYTMA-009917,1954-01-01,NA,NA,44,9.6,-63.1,33.753921333347
23342,SEEDGWAS386,CIMMYTMA-009924,1954-01-01,NA,NA,440,10.082039,-68.052667,28.8275045729238
23345,SEEDGWAS1532,CIMMYTMA-009925,1954-01-01,NA,NA,440,10.082039,-68.052667,28.8275045729238
23354,SEEDGWAS900,CIMMYTMA-009930,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23355,SEEDGWAS387,CIMMYTMA-009932,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23356,SEEDGWAS1533,CIMMYTMA-009934,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23373,SEEDGWAS1534,CIMMYTMA-009943,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23381,SEEDGWAS388,CIMMYTMA-009944,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23388,SEEDGWAS389,CIMMYTMA-009945,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23390,SEEDGWAS901,CIMMYTMA-009953,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23395,SEEDGWAS642,CIMMYTMA-009954,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23418,SEEDGWAS390,CIMMYTMA-009959,1954-01-01,NA,NA,128,11.3,-69.6,27.0386243839767
23423,SEEDGWAS391,CIMMYTMA-009960,1954-01-01,NA,NA,440,10.082039,-68.052667,28.8275045729238
23424,SEEDGWAS392,CIMMYTMA-009965,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23425,SEEDGWAS1535,CIMMYTMA-009970,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23443,SEEDGWAS393,CIMMYTMA-009971,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23448,SEEDGWAS394,CIMMYTMA-009972,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23454,SEEDGWAS1536,CIMMYTMA-009974,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23461,SEEDGWAS395,CIMMYTMA-009976,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23462,SEEDGWAS1537,CIMMYTMA-009980,1954-01-01,NA,NA,151,10.360769,-68.681221,28.1497541205416
23476,SEEDGWAS396,CIMMYTMA-009983,1954-01-01,NA,NA,550,10.16666667,-69.83333333,27.0836664318921
23485,SEEDGWAS397,CIMMYTMA-009985,1954-01-01,NA,NA,550,10.16666667,-69.83333333,27.0836664318921
23487,SEEDGWAS902,CIMMYTMA-009986,1954-01-01,NA,NA,550,10.16666667,-69.83333333,27.0836664318921
23496,SEEDGWAS3965,CIMMYTMA-009987,1954-01-01,NA,NA,550,10.16666667,-69.83333333,27.0836664318921
23504,SEEDGWAS1538,CIMMYTMA-009989,1954-01-01,NA,NA,550,10.16666667,-69.83333333,27.0836664318921
23507,SEEDGWAS1539,CIMMYTMA-009992,1954-01-01,NA,NA,355,9.479349,-70.488501,26.6430581679609
23510,SEEDGWAS903,CIMMYTMA-009997,1954-01-01,NA,NA,355,9.479349,-70.488501,26.6430581679609
23529,SEEDGWAS5260,CIMMYTMA-009998,1954-01-01,NA,NA,355,9.479349,-70.488501,26.6430581679609
23547,SEEDGWAS1113,CIMMYTMA-009999,1954-01-01,NA,NA,355,9.479349,-70.488501,26.6430581679609
23548,SEEDGWAS398,CIMMYTMA-010000,1954-01-01,NA,NA,355,9.479349,-70.488501,26.6430581679609
23573,SEEDGWAS3556,CIMMYTMA-010006,1978-06-20,5,3,16,-33.55,-58.21666667,63.2738142043804
23574,SEEDGWAS2489,CIMMYTMA-010008,1978-06-18,NA,NA,16,-33.55,-58.21666667,63.2738142043804
23577,SEEDGWAS3730,CIMMYTMA-010036,1952-10-10,7,5,1994,15.01666667,-91.18333333,5.28015135048232
23581,SEEDGWAS905,CIMMYTMA-010049,1954-01-01,NA,NA,163,9.137157,-66.418649,30.6488013119593
23582,SEEDGWAS399,CIMMYTMA-010056,1954-01-01,7,5,157,9.184895,-65.811144,31.222913869652
23587,SEEDGWAS3557,CIMMYTMA-010074,1978-06-11,NA,NA,5,-33.4,-58.31666667,63.0937772732339
23590,SEEDGWAS3558,CIMMYTMA-010077,1978-06-16,NA,NA,83,-33.51666667,-57.81666667,63.4867353391014
23596,SEEDGWAS3559,CIMMYTMA-010078,1978-06-14,NA,NA,83,-33.51666667,-57.81666667,63.4867353391014
23598,SEEDGWAS3560,CIMMYTMA-010087,1978-06-26,NA,NA,7,-34,-58.28333333,63.595887867903
