Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight
12/13/14,Totontepec - Carmita,EVO3B-1-5-1-T2,7.21,69.93,EVO-PROJ-21,2.4
12/13/14,Totontepec - Carmita,EVO3B-1-5-2-T2,6.91,110.61,EVO-PROJ-21,4.4
12/13/14,Totontepec - Carmita,EVO3B-1-5-3-T2,7.03,71.66,EVO-PROJ-21,2.8
12/13/14,Totontepec - Carmita,EVO3B-1-6-1-T2,5.08,64.4,EVO-PROJ-21,2.6
12/13/14,Totontepec - Carmita,EVO3B-1-6-2-T2,5.41,79.97,EVO-PROJ-21,3.1
12/13/14,Totontepec - Carmita,EVO3B-1-6-3-T2,5.43,77.2,EVO-PROJ-21,3.2
12/13/14,Totontepec - Carmita,EVO3B-2-3-1-T2,11.2,61.3,EVO-PROJ-21,2.6
12/13/14,Totontepec - Carmita,EVO3B-2-3-2-T2,10.52,71.31,EVO-PROJ-21,3.2
12/13/14,Totontepec - Carmita,EVO3B-2-3-3-T2,10.02,62.68,EVO-PROJ-21,2.5
12/13/14,Totontepec - Carmita,EVO3B-3-1-1-T2,9.61,74.43,EVO-PROJ-21,3.3
12/13/14,Totontepec - Carmita,EVO3B-3-1-2-T2,9.35,71.66,EVO-PROJ-21,2.7
12/13/14,Totontepec - Carmita,EVO3B-3-1-3-T2,9.68,68.89,EVO-PROJ-21,3.1
12/13/14,Totontepec - Carmita,EVO3B-3-2-1-T2,10.05,58.89,EVO-PROJ-21,2.5
12/13/14,Totontepec - Carmita,EVO3B-3-2-2-T2,9.75,67.16,EVO-PROJ-21,2.9
12/13/14,Totontepec - Carmita,EVO3B-3-2-3-T2,10.43,98.39,EVO-PROJ-21,4
12/13/14,Totontepec - Carmita,EVO3B-4-1-1-T2,8.81,126.74,EVO-PROJ-21,5
12/13/14,Totontepec - Carmita,EVO3B-4-1-2-T2,8.4,74.08,EVO-PROJ-21,3.1
12/13/14,Totontepec - Carmita,EVO3B-4-1-3-T2,8.55,65.78,EVO-PROJ-21,2.5
12/13/14,Totontepec - Carmita,EVO3B-4-2-1-T2,7.78,100.14,EVO-PROJ-21,3.8
12/13/14,Totontepec - Carmita,EVO3B-4-2-2-T2,8,112.01,EVO-PROJ-21,4.6
12/13/14,Totontepec - Carmita,EVO3B-4-2-3-T2,7.91,99.44,EVO-PROJ-21,3.7
12/13/14,Totontepec - Carmita,EVO3B-4-4-1-T2,9.55,48.91,EVO-PROJ-21,2.7
12/13/14,Totontepec - Carmita,EVO3B-4-4-2-T2,10.08,50.28,EVO-PROJ-21,2.7
12/13/14,Totontepec - Carmita,EVO3B-4-4-3-T2,9.7,62.33,EVO-PROJ-21,3.4
12/13/14,Totontepec - Carmita,EVO3B-4-5-1-T2,7.55,86.91,EVO-PROJ-21,3.2
12/13/14,Totontepec - Carmita,EVO3B-4-5-2-T2,7.89,103.28,EVO-PROJ-21,3.7
12/13/14,Totontepec - Carmita,EVO3B-4-5-3-T2,7.79,107.47,EVO-PROJ-21,4.6
12/13/14,Totontepec - Carmita,EVO3B-4-6-1-T2,9.25,46.85,EVO-PROJ-21,2.6
12/13/14,Totontepec - Carmita,EVO3B-4-6-2-T2,9.36,64.06,EVO-PROJ-21,3.1
12/13/14,Totontepec - Carmita,EVO3B-4-6-3-T2,9.23,83.09,EVO-PROJ-21,3.5
12/13/14,Totontepec - Carmita,EVO3B-4-7-1-T2,9.8,90.73,EVO-PROJ-21,3.1
12/13/14,Totontepec - Carmita,EVO3B-4-7-2-T2,9.53,82.4,EVO-PROJ-21,3.2
12/13/14,Totontepec - Carmita,EVO3B-4-7-3-T2,10.48,68.2,EVO-PROJ-21,2.9
12/18/13,Teosinte Parviglumis,EVO3D-1-1-1-T2,2.08,75.24,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-1-1-2-T2,1.56,70.72,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-1-1-3-T2,1.05,83.91,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-1-2-1-T2,4.44,86.68,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-1-2-2-T2,3.93,96.03,EVO-PROJ-22,3.4
12/18/13,Teosinte Parviglumis,EVO3D-1-2-3-T2,3.64,120.2,EVO-PROJ-22,3.8
12/18/13,Teosinte Parviglumis,EVO3D-1-3-1-T2,5.51,61.34,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-1-3-2-T2,4.7,117.44,EVO-PROJ-22,3.9
12/18/13,Teosinte Parviglumis,EVO3D-1-3-3-T2,3.83,68.64,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-1-4-1-T2,4.23,78.36,EVO-PROJ-22,3.1
12/18/13,Teosinte Parviglumis,EVO3D-1-4-2-T2,4.86,98.45,EVO-PROJ-22,3.8
12/18/13,Teosinte Parviglumis,EVO3D-1-4-3-T2,4.79,78.71,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-1-5-1-T2,4.99,81.83,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-1-5-2-T2,5.37,84.25,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-1-5-3-T2,4.67,77.32,EVO-PROJ-22,3.1
12/18/13,Teosinte Parviglumis,EVO3D-1-6-1-T2,7.89,59.25,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-1-6-2-T2,8.2,68.29,EVO-PROJ-22,2.9
12/18/13,Teosinte Parviglumis,EVO3D-1-6-3-T2,8.18,82.52,EVO-PROJ-22,3.2
12/18/13,Teosinte Parviglumis,EVO3D-1-7-1-T2,4.14,91.87,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-1-7-2-T2,3.77,75.58,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-1-7-3-T2,4.67,81.83,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-2-1-1-T2,2.67,84.95,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-2-1-2-T2,2.15,65.16,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-2-1-3-T2,2.41,96.72,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-2-2-1-T2,4.41,93.61,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-2-2-2-T2,3.76,100.18,EVO-PROJ-22,2.9
12/18/13,Teosinte Parviglumis,EVO3D-2-2-3-T2,4.51,87.72,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-2-3-1-T2,4.24,69.68,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-2-3-2-T2,4.32,73.5,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-2-3-3-T2,4.96,91.87,EVO-PROJ-22,3.6
12/18/13,Teosinte Parviglumis,EVO3D-2-5-1-T2,3.53,56.81,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-2-5-2-T2,3.13,76.97,EVO-PROJ-22,3.1
12/18/13,Teosinte Parviglumis,EVO3D-2-5-3-T2,3.12,85.99,EVO-PROJ-22,4.3
12/18/13,Teosinte Parviglumis,EVO3D-3-1-1-T2,4.69,66.2,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-3-1-2-T2,4.18,73.5,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-3-1-3-T2,4.17,93.95,EVO-PROJ-22,3.8
12/18/13,Teosinte Parviglumis,EVO3D-3-2-1-T2,4.57,87.72,EVO-PROJ-22,3.4
12/18/13,Teosinte Parviglumis,EVO3D-3-2-2-T2,5.29,67.59,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-3-2-3-T2,5.66,69.68,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-3-4-1-T2,7.71,49.5,EVO-PROJ-22,2.9
12/18/13,Teosinte Parviglumis,EVO3D-3-4-2-T2,7.71,85.29,EVO-PROJ-22,4.4
12/18/13,Teosinte Parviglumis,EVO3D-3-4-3-T2,7.54,53.33,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-3-5-1-T2,7.77,56.81,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-3-5-2-T2,7.99,76.62,EVO-PROJ-22,3.6
12/18/13,Teosinte Parviglumis,EVO3D-3-5-3-T2,7.7,112.27,EVO-PROJ-22,5
12/18/13,Teosinte Parviglumis,EVO3D-3-6-1-T2,8.1,73.5,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-3-6-2-T2,8.03,91.87,EVO-PROJ-22,3.5
12/18/13,Teosinte Parviglumis,EVO3D-3-6-3-T2,7.71,111.23,EVO-PROJ-22,4.1
12/18/13,Teosinte Parviglumis,EVO3D-3-7-1-T2,8.37,80.79,EVO-PROJ-22,3.2
12/18/13,Teosinte Parviglumis,EVO3D-3-7-2-T2,7.61,109.51,EVO-PROJ-22,3.5
12/18/13,Teosinte Parviglumis,EVO3D-3-7-3-T2,7.61,98.45,EVO-PROJ-22,4.1
12/18/13,Teosinte Parviglumis,EVO3D-4-1-1-T2,0.44,100.52,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-4-1-2-T2,1.48,102.25,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-4-1-3-T2,0.38,97.07,EVO-PROJ-22,3.1
12/18/13,Teosinte Parviglumis,EVO3D-4-2-1-T2,4.04,70.72,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-4-2-2-T2,4.43,67.59,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-4-2-3-T2,4.59,62.73,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-4-3-1-T2,2.33,82.17,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-4-3-2-T2,2.32,74.89,EVO-PROJ-22,2.5
12/18/13,Teosinte Parviglumis,EVO3D-4-3-3-T2,1.81,95.68,EVO-PROJ-22,2.8
12/18/13,Teosinte Parviglumis,EVO3D-4-4-1-T2,2.02,107.09,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-4-4-2-T2,1.7,96.37,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-4-4-3-T2,1.91,119.51,EVO-PROJ-22,3.2
12/18/13,Teosinte Parviglumis,EVO3D-4-5-1-T2,1.93,110.54,EVO-PROJ-22,3.3
12/18/13,Teosinte Parviglumis,EVO3D-4-5-2-T2,1.66,74.54,EVO-PROJ-22,2.4
12/18/13,Teosinte Parviglumis,EVO3D-4-5-3-T2,2.14,90.84,EVO-PROJ-22,2.7
12/18/13,Teosinte Parviglumis,EVO3D-4-6-1-T2,3.3,134.66,EVO-PROJ-22,4.3
12/18/13,Teosinte Parviglumis,EVO3D-4-6-2-T2,1.61,110.2,EVO-PROJ-22,3
12/18/13,Teosinte Parviglumis,EVO3D-4-6-3-T2,2.51,96.37,EVO-PROJ-22,3.1
12/18/13,Teosinte Parviglumis,EVO3D-4-7-1-T2,1.39,108.47,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-4-7-2-T2,0.99,105.02,EVO-PROJ-22,2.6
12/18/13,Teosinte Parviglumis,EVO3D-4-7-3-T2,0.96,110.54,EVO-PROJ-22,3
12/18/13,Teosinte Mexicana,EVO4A-1-1-1-T2,1.64,92.22,EVO-PROJ-22,2.8
12/18/13,Teosinte Mexicana,EVO4A-1-1-2-T2,1.66,110.89,EVO-PROJ-22,3.4
12/18/13,Teosinte Mexicana,EVO4A-1-1-3-T2,1.64,129.85,EVO-PROJ-22,4.2
12/18/13,Teosinte Mexicana,EVO4A-1-2-1-T2,3.82,137.07,EVO-PROJ-22,4.7
12/18/13,Teosinte Mexicana,EVO4A-1-2-2-T2,3.47,106.05,EVO-PROJ-22,4.3
12/18/13,Teosinte Mexicana,EVO4A-1-2-3-T2,3.4,104.67,EVO-PROJ-22,4
12/18/13,Teosinte Mexicana,EVO4A-1-3-1-T2,1.21,169.65,EVO-PROJ-22,4.2
12/18/13,Teosinte Mexicana,EVO4A-1-3-2-T2,1.4,101.56,EVO-PROJ-22,2.7
12/18/13,Teosinte Mexicana,EVO4A-1-3-3-T2,0.72,88.07,EVO-PROJ-22,2.9
12/18/13,Teosinte Mexicana,EVO4A-1-4-1-T2,3.77,79.75,EVO-PROJ-22,2.6
12/18/13,Teosinte Mexicana,EVO4A-1-4-2-T2,3.55,91.87,EVO-PROJ-22,3.1
12/18/13,Teosinte Mexicana,EVO4A-1-4-3-T2,3.15,106.75,EVO-PROJ-22,3.1
12/18/13,Teosinte Mexicana,EVO4A-1-5-1-T2,0.25,108.47,EVO-PROJ-22,3.3
12/18/13,Teosinte Mexicana,EVO4A-1-5-2-T2,0.57,87.37,EVO-PROJ-22,2.7
12/18/13,Teosinte Mexicana,EVO4A-1-5-3-T2,0.06,94.64,EVO-PROJ-22,2.7
12/18/13,Teosinte Mexicana,EVO4A-1-6-1-T2,1.77,107.44,EVO-PROJ-22,4.6
12/18/13,Teosinte Mexicana,EVO4A-1-6-2-T2,1.81,66.9,EVO-PROJ-22,3.3
12/18/13,Teosinte Mexicana,EVO4A-1-6-3-T2,1.83,70.72,EVO-PROJ-22,2.6
12/18/13,Teosinte Mexicana,EVO4A-1-7-1-T2,-1.26,95.34,EVO-PROJ-22,2.8
12/18/13,Teosinte Mexicana,EVO4A-1-7-2-T2,-1.63,109.16,EVO-PROJ-22,3.6
12/18/13,Teosinte Mexicana,EVO4A-1-7-3-T2,-1.16,103.64,EVO-PROJ-22,3.2
12/18/13,Teosinte Mexicana,EVO4A-2-1-1-T2,2.62,61.34,EVO-PROJ-22,2.5
12/18/13,Teosinte Mexicana,EVO4A-2-1-2-T2,2.24,97.41,EVO-PROJ-22,3.5
12/18/13,Teosinte Mexicana,EVO4A-2-1-3-T2,2.61,70.37,EVO-PROJ-22,2.9
12/23/13,Teosinte Mexicana,EVO4A-2-2-1-T2,3.63,98.09,EVO-PROJ-23,3.7
12/23/13,Teosinte Mexicana,EVO4A-2-2-2-T2,3.37,108.26,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-2-2-3-T2,3.49,121.57,EVO-PROJ-23,3.3
12/23/13,Teosinte Mexicana,EVO4A-2-3-1-T2,4.61,80.5,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-2-3-2-T2,4.79,85.79,EVO-PROJ-23,2.6
12/23/13,Teosinte Mexicana,EVO4A-2-3-3-T2,5,77.33,EVO-PROJ-23,2.8
12/23/13,Teosinte Mexicana,EVO4A-2-4-1-T2,1.53,105.11,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-2-4-2-T2,1.36,143.2,EVO-PROJ-23,4.6
12/23/13,Teosinte Mexicana,EVO4A-2-4-3-T2,1.51,134.14,EVO-PROJ-23,3.5
12/23/13,Teosinte Mexicana,EVO4A-2-5-1-T2,5.27,104.06,EVO-PROJ-23,4
12/23/13,Teosinte Mexicana,EVO4A-2-5-2-T2,5.32,85.43,EVO-PROJ-23,3.2
12/23/13,Teosinte Mexicana,EVO4A-2-5-3-T2,5.26,98.44,EVO-PROJ-23,4
12/23/13,Teosinte Mexicana,EVO4A-2-6-1-T2,3.44,66.75,EVO-PROJ-23,2.6
12/23/13,Teosinte Mexicana,EVO4A-2-6-2-T2,3.6,106.16,EVO-PROJ-23,3.7
12/23/13,Teosinte Mexicana,EVO4A-2-6-3-T2,3.68,79.09,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-2-7-1-T2,0.96,108.61,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-2-7-2-T2,0.92,95.28,EVO-PROJ-23,3
12/23/13,Teosinte Mexicana,EVO4A-2-7-3-T2,1.32,86.14,EVO-PROJ-23,2.5
12/23/13,Teosinte Mexicana,EVO4A-3-2-1-T2,4.25,85.79,EVO-PROJ-23,3.1
12/23/13,Teosinte Mexicana,EVO4A-3-2-2-T2,3.96,84.03,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-3-2-3-T2,3.55,95.98,EVO-PROJ-23,3.5
12/23/13,Teosinte Mexicana,EVO4A-3-3-1-T2,5.27,89.66,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-3-3-2-T2,4.77,91.41,EVO-PROJ-23,3
12/23/13,Teosinte Mexicana,EVO4A-3-3-3-T2,5.23,109.67,EVO-PROJ-23,3.3
12/23/13,Teosinte Mexicana,EVO4A-3-6-1-T2,4.15,76.98,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-3-6-2-T2,4,95.63,EVO-PROJ-23,3.3
12/23/13,Teosinte Mexicana,EVO4A-3-6-3-T2,4.01,99.14,EVO-PROJ-23,3.1
12/23/13,Teosinte Mexicana,EVO4A-3-7-1-T2,2.84,96.33,EVO-PROJ-23,3.2
12/23/13,Teosinte Mexicana,EVO4A-3-7-2-T2,2.42,88.95,EVO-PROJ-23,2.9
12/23/13,Teosinte Mexicana,EVO4A-3-7-3-T2,2.6,107.91,EVO-PROJ-23,3.6
12/23/13,Teosinte Mexicana,EVO4A-4-1-1-T2,3.75,78.74,EVO-PROJ-23,3.9
12/23/13,Teosinte Mexicana,EVO4A-4-1-2-T2,3.15,75.92,EVO-PROJ-23,3.9
12/23/13,Teosinte Mexicana,EVO4A-4-1-3-T2,3.39,62.15,EVO-PROJ-23,2.8
12/23/13,Teosinte Mexicana,EVO4A-4-2-1-T2,4.82,78.04,EVO-PROJ-23,2.5
12/23/13,Teosinte Mexicana,EVO4A-4-2-2-T2,4.99,76.63,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-4-2-3-T2,5.25,106.16,EVO-PROJ-23,3.6
12/23/13,Teosinte Mexicana,EVO4A-4-3-1-T2,4.4,55.08,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-4-3-2-T2,4.23,73.81,EVO-PROJ-23,4.4
12/23/13,Teosinte Mexicana,EVO4A-4-3-3-T2,4.51,64.27,EVO-PROJ-23,3.4
12/23/13,Teosinte Mexicana,EVO4A-4-4-1-T2,5.97,60.03,EVO-PROJ-23,2.4
12/23/13,Teosinte Mexicana,EVO4A-4-4-2-T2,5.65,71.69,EVO-PROJ-23,3.2
12/23/13,Teosinte Mexicana,EVO4A-4-4-3-T2,5.78,58.97,EVO-PROJ-23,2.8
12/23/13,Teosinte Mexicana,EVO4A-4-5-1-T2,3.62,53.31,EVO-PROJ-23,2.5
12/23/13,Teosinte Mexicana,EVO4A-4-5-2-T2,3.37,63.57,EVO-PROJ-23,3.1
12/23/13,Teosinte Mexicana,EVO4A-4-5-3-T2,3.35,85.79,EVO-PROJ-23,3.2
12/23/13,Teosinte Mexicana,EVO4A-4-6-1-T2,2.9,96.69,EVO-PROJ-23,2.6
12/23/13,Teosinte Mexicana,EVO4A-4-6-2-T2,3.13,66.39,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-4-6-3-T2,3.18,85.08,EVO-PROJ-23,2.6
12/23/13,Teosinte Mexicana,EVO4A-4-7-1-T2,3.26,90.01,EVO-PROJ-23,3.6
12/23/13,Teosinte Mexicana,EVO4A-4-7-2-T2,3.42,67.1,EVO-PROJ-23,2.7
12/23/13,Teosinte Mexicana,EVO4A-4-7-3-T2,3.47,93.52,EVO-PROJ-23,3.6
12/23/13,San Jose Chinantequilla,EVO4B-1-1-1-T2,5.34,88.25,EVO-PROJ-23,3.5
12/23/13,San Jose Chinantequilla,EVO4B-1-1-2-T2,5.15,83.67,EVO-PROJ-23,3.6
12/23/13,San Jose Chinantequilla,EVO4B-1-1-3-T2,5.23,90.71,EVO-PROJ-23,3.7
12/23/13,San Jose Chinantequilla,EVO4B-1-3-1-T2,7.77,104.41,EVO-PROJ-23,4.4
12/23/13,San Jose Chinantequilla,EVO4B-1-3-2-T2,7.65,75.22,EVO-PROJ-23,3.4
12/23/13,San Jose Chinantequilla,EVO4B-1-3-3-T2,7.51,93.87,EVO-PROJ-23,3.8
12/23/13,San Jose Chinantequilla,EVO4B-1-4-1-T2,6.28,73.81,EVO-PROJ-23,2.9
12/23/13,San Jose Chinantequilla,EVO4B-1-4-2-T2,6.14,64.98,EVO-PROJ-23,2.7
12/23/13,San Jose Chinantequilla,EVO4B-1-4-3-T2,6.69,84.03,EVO-PROJ-23,3.3
12/23/13,San Jose Chinantequilla,EVO4B-1-5-1-T2,5.37,100.9,EVO-PROJ-23,3.8
12/23/13,San Jose Chinantequilla,EVO4B-1-5-2-T2,4.88,84.73,EVO-PROJ-23,3.1
12/23/13,San Jose Chinantequilla,EVO4B-1-5-3-T2,4.78,90.01,EVO-PROJ-23,3.4
12/23/13,San Jose Chinantequilla,EVO4B-1-6-1-T2,5.11,70.98,EVO-PROJ-23,3.3
12/23/13,San Jose Chinantequilla,EVO4B-1-6-2-T2,5.31,66.04,EVO-PROJ-23,2.9
12/23/13,San Jose Chinantequilla,EVO4B-1-6-3-T2,5.18,62.51,EVO-PROJ-23,2.7
12/23/13,San Jose Chinantequilla,EVO4B-1-7-1-T2,3.32,98.09,EVO-PROJ-23,4
12/23/13,San Jose Chinantequilla,EVO4B-1-7-2-T2,3.04,105.81,EVO-PROJ-23,4.3
12/23/13,San Jose Chinantequilla,EVO4B-1-7-3-T2,3.78,70.28,EVO-PROJ-23,2.7
12/23/13,San Jose Chinantequilla,EVO4B-2-1-1-T2,6.33,103,EVO-PROJ-23,3.4
12/23/13,San Jose Chinantequilla,EVO4B-2-1-2-T2,6.55,110.72,EVO-PROJ-23,3.8
12/23/13,San Jose Chinantequilla,EVO4B-2-1-3-T2,6.95,101.6,EVO-PROJ-23,3.7
12/23/13,San Jose Chinantequilla,EVO4B-2-2-1-T2,6.18,64.98,EVO-PROJ-23,2.8
12/23/13,San Jose Chinantequilla,EVO4B-2-2-2-T2,6.21,60.39,EVO-PROJ-23,2.5
12/23/13,San Jose Chinantequilla,EVO4B-2-2-3-T2,6.32,68.16,EVO-PROJ-23,3
12/23/13,San Jose Chinantequilla,EVO4B-2-3-1-T2,6.9,56.5,EVO-PROJ-23,2.6
12/23/13,San Jose Chinantequilla,EVO4B-2-3-2-T2,7.12,69.93,EVO-PROJ-23,3.2
12/23/13,San Jose Chinantequilla,EVO4B-2-3-3-T2,6.79,63.21,EVO-PROJ-23,3.3
12/23/13,San Jose Chinantequilla,EVO4B-2-4-1-T2,7.03,76.28,EVO-PROJ-23,2.8
12/23/13,San Jose Chinantequilla,EVO4B-2-4-2-T2,6.99,74.16,EVO-PROJ-23,2.6
12/23/13,San Jose Chinantequilla,EVO4B-2-4-3-T2,7.18,100.55,EVO-PROJ-23,3.8
12/23/13,San Jose Chinantequilla,EVO4B-2-6-1-T2,5.84,104.06,EVO-PROJ-23,3.2
12/23/13,San Jose Chinantequilla,EVO4B-2-6-2-T2,5.79,98.79,EVO-PROJ-23,3.4
12/23/13,San Jose Chinantequilla,EVO4B-2-6-3-T2,5.84,137.28,EVO-PROJ-23,4.5
12/23/13,San Jose Chinantequilla,EVO4B-2-7-1-T2,4.64,85.79,EVO-PROJ-23,3
12/23/13,San Jose Chinantequilla,EVO4B-2-7-2-T2,4.91,101.95,EVO-PROJ-23,3.3
12/23/13,San Jose Chinantequilla,EVO4B-2-7-3-T2,4.39,90.36,EVO-PROJ-23,3.2
12/23/13,San Jose Chinantequilla,EVO4B-3-1-1-T2,6.86,86.14,EVO-PROJ-23,3.3
12/23/13,San Jose Chinantequilla,EVO4B-3-1-2-T2,6.91,74.16,EVO-PROJ-23,2.8
12/23/13,San Jose Chinantequilla,EVO4B-3-1-3-T2,6.72,63.92,EVO-PROJ-23,2.5
12/23/13,San Jose Chinantequilla,EVO4B-3-2-1-T2,9.44,71.69,EVO-PROJ-23,3.5
12/23/13,San Jose Chinantequilla,EVO4B-3-2-2-T2,9.41,76.63,EVO-PROJ-23,3.6
12/23/13,San Jose Chinantequilla,EVO4B-3-2-3-T2,9.57,90.01,EVO-PROJ-23,4.1
12/23/13,San Jose Chinantequilla,EVO4B-3-3-1-T2,10.89,75.22,EVO-PROJ-23,3
12/23/13,San Jose Chinantequilla,EVO4B-3-3-2-T2,10.41,93.87,EVO-PROJ-23,3.5
12/23/13,San Jose Chinantequilla,EVO4B-3-3-3-T2,10.36,80.15,EVO-PROJ-23,3
1/6/14,San Jose Chinantequilla,EVO4B-3-4-1-T2,9.76,67.33,EVO-PROJ-24,2.7
1/6/14,San Jose Chinantequilla,EVO4B-3-4-2-T2,9.86,53.49,EVO-PROJ-24,2.4
1/6/14,San Jose Chinantequilla,EVO4B-3-4-3-T2,9.83,65.42,EVO-PROJ-24,3.1
1/6/14,San Jose Chinantequilla,EVO4B-3-5-1-T2,12.95,63.04,EVO-PROJ-24,2.5
1/6/14,San Jose Chinantequilla,EVO4B-3-5-2-T2,13.44,58.75,EVO-PROJ-24,2.7
1/6/14,San Jose Chinantequilla,EVO4B-3-5-3-T2,13.26,78.72,EVO-PROJ-24,3.3
1/6/14,San Jose Chinantequilla,EVO4B-3-7-1-T2,7.65,86.28,EVO-PROJ-24,2.5
1/6/14,San Jose Chinantequilla,EVO4B-3-7-2-T2,6.7,88.64,EVO-PROJ-24,3
1/6/14,San Jose Chinantequilla,EVO4B-3-7-3-T2,6.26,94.3,EVO-PROJ-24,3
1/6/14,San Jose Chinantequilla,EVO4B-4-1-1-T2,10.19,65.42,EVO-PROJ-24,3.3
1/6/14,San Jose Chinantequilla,EVO4B-4-1-2-T2,10.76,59.7,EVO-PROJ-24,2.4
1/6/14,San Jose Chinantequilla,EVO4B-4-1-3-T2,10.69,57.79,EVO-PROJ-24,2.5
1/6/14,San Jose Chinantequilla,EVO4B-4-3-1-T2,9.97,103.69,EVO-PROJ-24,4
1/6/14,San Jose Chinantequilla,EVO4B-4-3-2-T2,10.1,78.72,EVO-PROJ-24,3.1
1/6/14,San Jose Chinantequilla,EVO4B-4-3-3-T2,10.03,81.08,EVO-PROJ-24,3
1/6/14,San Jose Chinantequilla,EVO4B-4-4-1-T2,10.65,95.24,EVO-PROJ-24,2.5
1/6/14,San Jose Chinantequilla,EVO4B-4-4-2-T2,10.85,92.88,EVO-PROJ-24,2.6
1/6/14,San Jose Chinantequilla,EVO4B-4-4-3-T2,10.49,90.53,EVO-PROJ-24,2.7
1/6/14,San Jose Chinantequilla,EVO4B-4-5-1-T2,11.53,66.37,EVO-PROJ-24,3.3
1/6/14,San Jose Chinantequilla,EVO4B-4-5-2-T2,11.05,58.27,EVO-PROJ-24,3.2
1/6/14,San Jose Chinantequilla,EVO4B-4-5-3-T2,11.69,61.13,EVO-PROJ-24,2.9
1/6/14,San Jose Chinantequilla,EVO4B-4-6-1-T2,9.1,86.28,EVO-PROJ-24,3.5
1/6/14,San Jose Chinantequilla,EVO4B-4-6-2-T2,9.12,89.11,EVO-PROJ-24,3.5
1/6/14,San Jose Chinantequilla,EVO4B-4-6-3-T2,9.2,74.93,EVO-PROJ-24,2.9
1/6/14,San Jose Chinantequilla,EVO4B-4-7-1-T2,7.28,105.1,EVO-PROJ-24,4.3
1/6/14,San Jose Chinantequilla,EVO4B-4-7-2-T2,7.86,81.08,EVO-PROJ-24,3.9
1/6/14,San Jose Chinantequilla,EVO4B-4-7-3-T2,7.54,96.18,EVO-PROJ-24,4.2
