GBS.name..Sample.Flowcell.Lane.Well.,Additional.file.1.xlsx..Romay.et.al..2013.,Inbred.name,Source,Accession,Seed.lot,Notes
GEMN-0217:D0D0BACXX:4:A3,GEMN-0217,GEMN-0217,Blanco,GEMN-0217,12270,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0068:D0D0BACXX:3:D7,GEMS-0068,GEMS-0068,Blanco,GEMS-0068,12105,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0069:D0D0BACXX:4:G3,GEMS-0069,GEMS-0069,Blanco,GEMS-0069,12198,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0072:D0D0BACXX:3:F1,GEMS-0072,GEMS-0072,Blanco,GEMS-0072,12152,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0073:D0D0BACXX:3:H10,GEMS-0073,GEMS-0073,Blanco,GEMS-0073,12075,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0074:D0D0BACXX:3:D8,GEMS-0074,GEMS-0074,Blanco,GEMS-0074,12096,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0075:D0D0BACXX:3:G12,GEMS-0075,GEMS-0075,Blanco,GEMS-0075,12159,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0078:D0D0BACXX:4:A3,GEMS-0078,GEMS-0078,Blanco,GEMS-0078,12192,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0079:D0D0BACXX:4:F1,GEMS-0079,GEMS-0079,Blanco,GEMS-0079,12181,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0080:D0D0BACXX:3:B8,GEMS-0080,GEMS-0080,Blanco,GEMS-0080,12098,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0084:D0D0BACXX:3:H4,GEMS-0084,GEMS-0084,Blanco,GEMS-0084,12126,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0085:D0D0BACXX:3:C1,GEMS-0085,GEMS-0085,Blanco,GEMS-0085,12155,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0086:D0D0BACXX:3:F5,GEMS-0086,GEMS-0086,Blanco,GEMS-0086,12120,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0125:D0D0BACXX:4:G8,GEMS-0125,GEMS-0125,Blanco,GEMS-0125,12241,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0185:D0D0BACXX:3:A7,GEMS-0185,GEMS-0185,Blanco,GEMS-0185,12108,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0188:D0D0BACXX:3:C2,GEMS-0188,GEMS-0188,Blanco,GEMS-0188,12147,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0189:D0D0BACXX:4:H3,GEMS-0189,GEMS-0189,Blanco,GEMS-0189,12199,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0199:D0D0BACXX:3:C7,GEMS-0199,GEMS-0199,Blanco,GEMS-0199,12106,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0200:D0D0BACXX:4:B4,GEMS-0200,GEMS-0200,Blanco,GEMS-0200,12201,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0201:D0D0BACXX:3:F8,GEMS-0201,GEMS-0201,Blanco,GEMS-0201,12094,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0202:D0D0BACXX:3:G4,GEMS-0202,GEMS-0202,Blanco,GEMS-0202,12127,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0203:D0D0BACXX:3:B2,GEMS-0203,GEMS-0203,Blanco,GEMS-0203,12148,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0206:D0D0BACXX:3:A8,GEMS-0206,GEMS-0206,Blanco,GEMS-0206,12099,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0215:D0D0BACXX:4:E12,GEMS-0215,GEMS-0215,Blanco,GEMS-0215,12290,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0219:D0D0BACXX:3:E8,GEMS-0219,GEMS-0219,Blanco,GEMS-0219,12095,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0220:D0D0BACXX:3:B9,GEMS-0220,GEMS-0220,Blanco,GEMS-0220,12090,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GEMS-0223:D0D0BACXX:3:F10,GEMS-0223,GEMS-0223,Blanco,GEMS-0223,12077,Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)
GT112:627C3AAXX:6:G7,GT112,GT112,Goodman,GT112,,Maize Association Panel (282)
GT112:8042MABXX:3:G7,GT112,GT112,Goodman,GT112,,Maize Association Panel (282)
H105W:627C3AAXX:6:C3,H105W,H105W,Goodman,H105W,,Maize Association Panel (282)
H105W:8042MABXX:3:C3,H105W,H105W,Goodman,H105W,,Maize Association Panel (282)
H49:627C3AAXX:6:A5,H49,H49,Goodman,H49,,Maize Association Panel (282)
H49:8042MABXX:3:A5,H49,H49,Goodman,H49,,Maize Association Panel (282)
H84:627C3AAXX:7:E6,H84,H84,Goodman,H84,,Maize Association Panel (282)
H84:8042MABXX:4:E6,H84,H84,Goodman,H84,,Maize Association Panel (282)
H91:627C3AAXX:5:C8,H91,H91,Goodman,H91,,Maize Association Panel (282)
H91:8042MABXX:2:C8,H91,H91,Goodman,H91,,Maize Association Panel (282)
H95:627C3AAXX:5:D12,H95,H95,Goodman,H95,,Maize Association Panel (282)
H95:8042MABXX:2:D12,H95,H95,Goodman,H95,,Maize Association Panel (282)
H99:627C3AAXX:6:A6,H99,H99,Goodman,H99,,Maize Association Panel (282)
H99:8042MABXX:3:A6,H99,H99,Goodman,H99,,Maize Association Panel (282)
Hi27:627C3AAXX:6:F2,Hi27,Hi27,Goodman,HI27,,Maize Association Panel (282)
Hi27:8042MABXX:3:F2,Hi27,Hi27,Goodman,HI27,,Maize Association Panel (282)
HP301:627C3AAXX:7:C9,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:8042MABXX:4:C9,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:C07W2ACXX:1:E10,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:C07W2ACXX:2:E10,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:D0D0BACXX:1:E10,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:D0D7RACXX:1:E10,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
HP301:D0D7RACXX:2:E10,HP301,HP301,Goodman,HP301,,Maize Association Panel (282)
I137TN:627C3AAXX:5:H10,I137TN,I137TN,Goodman,I137TN,,Maize Association Panel (282)
I137TN:8042MABXX:2:H10,I137TN,I137TN,Goodman,I137TN,,Maize Association Panel (282)
I29:627C3AAXX:5:G10,I29,I29,Goodman,I29,,Maize Association Panel (282)
I29:8042MABXX:2:G10,I29,I29,Goodman,I29,,Maize Association Panel (282)
IA2132:627C3AAXX:7:G6,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:8042MABXX:4:G6,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:C07W2ACXX:1:E9,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:C07W2ACXX:2:E9,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:D0D0BACXX:1:E9,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:D0D7RACXX:1:E9,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
IA2132:D0D7RACXX:2:E9,IA2132,IA2132,Goodman,IA2132,,Maize Association Panel (282)
Ia5125:627C3AAXX:7:F5,Ia5125,Ia5125,Goodman,IA5125,,Maize Association Panel (282)
Ia5125:8042MABXX:4:F5,Ia5125,Ia5125,Goodman,IA5125,,Maize Association Panel (282)
IDS28:627C3AAXX:5:B11,IDS28,IDS28,Goodman,IDS28,,Maize Association Panel (282)
IDS28:8042MABXX:2:B11,IDS28,IDS28,Goodman,IDS28,,Maize Association Panel (282)
IDS69:627C3AAXX:7:F3,IDS69,IDS69,Goodman,IDS69,,Maize Association Panel (282)
IDS69:8042MABXX:4:F3,IDS69,IDS69,Goodman,IDS69,,Maize Association Panel (282)
IDS91:627C3AAXX:6:H7,IDS91,IDS91,Goodman,IDS91,,Maize Association Panel (282)
IDS91:8042MABXX:3:H7,IDS91,IDS91,Goodman,IDS91,,Maize Association Panel (282)
Il14H:627C3AAXX:7:D1,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il14H:8042MABXX:4:D1,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
IL14H:81FE7ABXX:1:F3,Il14H,IL14H,Flint-Garcia,IL14H,,
Il14H:C07W2ACXX:1:D8,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il14H:C07W2ACXX:2:D8,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il14H:D0D0BACXX:1:D8,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il14H:D0D7RACXX:1:D8,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il14H:D0D7RACXX:2:D8,Il14H,Il14H,Goodman,IL14H,,Maize Association Panel (282)
Il677a:627C3AAXX:6:C10,Il677a,Il677a,Goodman,IL677A,,Maize Association Panel (282)
Il677a:8042MABXX:3:C10,Il677a,Il677a,Goodman,IL677A,,Maize Association Panel (282)
K148:627C3AAXX:7:B8,K148,K148,Goodman,K148,,Maize Association Panel (282)
K148:8042MABXX:4:B8,K148,K148,Goodman,K148,,Maize Association Panel (282)
K4:627C3AAXX:7:D5,K4,K4,Goodman,K4,,Maize Association Panel (282)
K4:8042MABXX:4:D5,K4,K4,Goodman,K4,,Maize Association Panel (282)
K55:627C3AAXX:5:B9,K55,K55,Goodman,K55,,Maize Association Panel (282)
K55:8042MABXX:2:B9,K55,K55,Goodman,K55,,Maize Association Panel (282)
K64:627C3AAXX:7:G9,K64,K64,Goodman,K64,,Maize Association Panel (282)
K64:8042MABXX:4:G9,K64,K64,Goodman,K64,,Maize Association Panel (282)
Ky21:627C3AAXX:6:D1,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:8042MABXX:3:D1,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:C07W2ACXX:1:D7,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:C07W2ACXX:2:D7,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:D0D0BACXX:1:D7,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:D0D7RACXX:1:D7,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
Ky21:D0D7RACXX:2:D7,Ky21,Ky21,Goodman,KY21,,Maize Association Panel (282)
KY226:627C3AAXX:7:B9,Ky226,KY226,Goodman,KY226,,Maize Association Panel (282)
KY226:8042MABXX:4:B9,Ky226,KY226,Goodman,KY226,,Maize Association Panel (282)
KY228:627C3AAXX:7:G10,KY228,KY228,Goodman,KY228,,Maize Association Panel (282)
KY228:8042MABXX:4:G10,KY228,KY228,Goodman,KY228,,Maize Association Panel (282)
L317:627C3AAXX:5:H3,L317,L317,Goodman,L317,,Maize Association Panel (282)
L317:8042MABXX:2:H3,L317,L317,Goodman,L317,,Maize Association Panel (282)
L578:627C3AAXX:6:A7,L578,L578,Goodman,L578,,Maize Association Panel (282)
L578:8042MABXX:3:A7,L578,L578,Goodman,L578,,Maize Association Panel (282)
M14:627C3AAXX:5:A8,M14,M14,Goodman,M14,,Maize Association Panel (282)
M14:8042MABXX:2:A8,M14,M14,Goodman,M14,,Maize Association Panel (282)
Mo17:627C3AAXX:7:H1,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:8042MABXX:4:H1,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:C07W2ACXX:1:C10,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:C07W2ACXX:2:C10,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:D0D0BACXX:1:C10,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:D0D7RACXX:1:C10,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo17:D0D7RACXX:2:C10,Mo17,Mo17,Goodman,MO17,,Maize Association Panel (282)
Mo18W:627C3AAXX:6:D2,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:8042MABXX:3:D2,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:C07W2ACXX:1:E7,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:C07W2ACXX:2:E7,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:D0D0BACXX:1:E7,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:D0D7RACXX:1:E7,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
Mo18W:D0D7RACXX:2:E7,Mo18W,Mo18W,Goodman,MO18W,,Maize Association Panel (282)
MO1W:627C3AAXX:7:E12,MO1W,MO1W,Goodman,MO1W,,Maize Association Panel (282)
MO1W:8042MABXX:4:E12,MO1W,MO1W,Goodman,MO1W,,Maize Association Panel (282)
Mo24W:627C3AAXX:6:D6,Mo24W,Mo24W,Goodman,MO24W,,Maize Association Panel (282)
Mo24W:8042MABXX:3:D6,Mo24W,Mo24W,Goodman,MO24W,,Maize Association Panel (282)
Mo44:627C3AAXX:6:C7,Mo44,Mo44,Goodman,MO44,,Maize Association Panel (282)
Mo44:8042MABXX:3:C7,Mo44,Mo44,Goodman,MO44,,Maize Association Panel (282)
Mo45:627C3AAXX:7:G11,Mo45,Mo45,Goodman,MO45,,Maize Association Panel (282)
Mo45:8042MABXX:4:G11,Mo45,Mo45,Goodman,MO45,,Maize Association Panel (282)
Mo46:627C3AAXX:6:E4,Mo46,Mo46,Goodman,MO46,,Maize Association Panel (282)
Mo46:8042MABXX:3:E4,Mo46,Mo46,Goodman,MO46,,Maize Association Panel (282)
Mo47:627C3AAXX:7:B2,Mo47,Mo47,Goodman,MO47,,Maize Association Panel (282)
Mo47:8042MABXX:4:B2,Mo47,Mo47,Goodman,MO47,,Maize Association Panel (282)
Mp339:627C3AAXX:7:C12,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:8042MABXX:4:C12,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:C07W2ACXX:1:B10,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:C07W2ACXX:2:B10,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:D0D0BACXX:1:B10,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:D0D7RACXX:1:B10,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
Mp339:D0D7RACXX:2:B10,Mp339,Mp339,Goodman,MP339,,Maize Association Panel (282)
MP420:81N4HABXX:1:A2,MP420,MP420,Krakowksy,MP420,,
MP462:81FE8ABXX:4:C9,MP462,MP462,Krakowksy,MP462,,
MP717:81N4HABXX:1:E2,MP717,MP717,Krakowksy,MP717,,
MP717(Krakowsky):D0D0BACXX:4:C2,MP717,MP717,Krakowsky,MP717,13191,
MS1334:627C3AAXX:6:F11,MS1334,MS1334,Goodman,MS1334,,Maize Association Panel (282)
MS1334:8042MABXX:3:F11,MS1334,MS1334,Goodman,MS1334,,Maize Association Panel (282)
MS153:627C3AAXX:7:D12,MS153,MS153,Goodman,MS153,,Maize Association Panel (282)
MS153:8042MABXX:4:D12,MS153,MS153,Goodman,MS153,,Maize Association Panel (282)
MS71:627C3AAXX:6:E3,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:8042MABXX:3:E3,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:C07W2ACXX:1:H7,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:C07W2ACXX:2:H7,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:D0D0BACXX:1:H7,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:D0D7RACXX:1:H7,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
MS71:D0D7RACXX:2:H7,MS71,MS71,Goodman,MS71,,Maize Association Panel (282)
Mt42:627C3AAXX:6:G10,Mt42,Mt42,Goodman,MT42,,Maize Association Panel (282)
Mt42:8042MABXX:3:G10,Mt42,Mt42,Goodman,MT42,,Maize Association Panel (282)
N192:627C3AAXX:7:D11,N192,N192,Goodman,N192,,Maize Association Panel (282)
N192:8042MABXX:4:D11,N192,N192,Goodman,N192,,Maize Association Panel (282)
N28Ht:627C3AAXX:7:C10,N28Ht,N28Ht,Goodman,N28HT,,Maize Association Panel (282)
N28Ht:8042MABXX:4:C10,N28Ht,N28Ht,Goodman,N28HT,,Maize Association Panel (282)
N6:627C3AAXX:6:C1,N6,N6,Goodman,N6,,Maize Association Panel (282)
N6:8042MABXX:3:C1,N6,N6,Goodman,N6,,Maize Association Panel (282)
N7A:627C3AAXX:6:H9,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:8042MABXX:3:H9,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:C07W2ACXX:1:C8,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:C07W2ACXX:2:C8,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:D0D0BACXX:1:C8,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:D0D7RACXX:1:C8,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
N7A:D0D7RACXX:2:C8,N7A,N7A,Goodman,N7A,,Maize Association Panel (282)
NC222:627C3AAXX:7:A8,NC222,NC222,Goodman,NC222,,Maize Association Panel (282)
NC222:8042MABXX:4:A8,NC222,NC222,Goodman,NC222,,Maize Association Panel (282)
NC230:627C3AAXX:5:B4,NC230,NC230,Goodman,NC230,,Maize Association Panel (282)
NC230:8042MABXX:2:B4,NC230,NC230,Goodman,NC230,,Maize Association Panel (282)
NC232:627C3AAXX:6:D7,NC232,NC232,Goodman,NC232,,Maize Association Panel (282)
NC232:8042MABXX:3:D7,NC232,NC232,Goodman,NC232,,Maize Association Panel (282)
NC236:627C3AAXX:7:B5,NC236,NC236,Goodman,NC236,,Maize Association Panel (282)
NC236:8042MABXX:4:B5,NC236,NC236,Goodman,NC236,,Maize Association Panel (282)
NC238:627C3AAXX:7:F1,NC238,NC238,Goodman,NC238,,Maize Association Panel (282)
NC238:8042MABXX:4:F1,NC238,NC238,Goodman,NC238,,Maize Association Panel (282)
NC250:627C3AAXX:5:C1,NC250,NC250,Goodman,NC250,,Maize Association Panel (282)
NC250:8042MABXX:2:C1,NC250,NC250,Goodman,NC250,,Maize Association Panel (282)
NC258:627C3AAXX:7:B12,NC258,NC258,Goodman,NC258,,Maize Association Panel (282)
NC258:8042MABXX:4:B12,NC258,NC258,Goodman,NC258,,Maize Association Panel (282)
NC260:627C3AAXX:6:A4,NC260,NC260,Goodman,NC260,,Maize Association Panel (282)
NC260:8042MABXX:3:A4,NC260,NC260,Goodman,NC260,,Maize Association Panel (282)
NC262:627C3AAXX:5:D4,NC262,NC262,Goodman,NC262,,Maize Association Panel (282)
NC262:8042MABXX:2:D4,NC262,NC262,Goodman,NC262,,Maize Association Panel (282)
NC264:627C3AAXX:6:D10,NC264,NC264,Goodman,NC264,,Maize Association Panel (282)
NC264:8042MABXX:3:D10,NC264,NC264,Goodman,NC264,,Maize Association Panel (282)
NC290A:627C3AAXX:5:A3,NC290A,NC290A,Goodman,NC290A,,Maize Association Panel (282)
NC290A:8042MABXX:2:A3,NC290A,NC290A,Goodman,NC290A,,Maize Association Panel (282)
NC294:627C3AAXX:6:E5,NC294,NC294,Goodman,NC294,,Maize Association Panel (282)
NC294:8042MABXX:3:E5,NC294,NC294,Goodman,NC294,,Maize Association Panel (282)
NC296:627C3AAXX:6:F7,NC296,NC296,Goodman,NC296,,Maize Association Panel (282)
NC296:8042MABXX:3:F7,NC296,NC296,Goodman,NC296,,Maize Association Panel (282)
NC296A:627C3AAXX:6:A8,NC296A,NC296A,Goodman,NC296A,,Maize Association Panel (282)
NC296A:8042MABXX:3:A8,NC296A,NC296A,Goodman,NC296A,,Maize Association Panel (282)
NC298:627C3AAXX:5:C7,NC298,NC298,Goodman,NC298,,Maize Association Panel (282)
NC298:8042MABXX:2:C7,NC298,NC298,Goodman,NC298,,Maize Association Panel (282)
NC300:627C3AAXX:5:F8,NC300,NC300,Goodman,NC300,,Maize Association Panel (282)
NC300:8042MABXX:2:F8,NC300,NC300,Goodman,NC300,,Maize Association Panel (282)
NC302:627C3AAXX:7:F7,NC302,NC302,Goodman,NC302,,Maize Association Panel (282)
NC302:8042MABXX:4:F7,NC302,NC302,Goodman,NC302,,Maize Association Panel (282)
NC304:627C3AAXX:7:C6,NC304,NC304,Goodman,NC304,,Maize Association Panel (282)
NC304:8042MABXX:4:C6,NC304,NC304,Goodman,NC304,,Maize Association Panel (282)
NC306:627C3AAXX:6:E10,NC306,NC306,Goodman,NC306,,Maize Association Panel (282)
NC306:8042MABXX:3:E10,NC306,NC306,Goodman,NC306,,Maize Association Panel (282)
NC310:627C3AAXX:6:B9,NC310,NC310,Goodman,NC310,,Maize Association Panel (282)
NC310:8042MABXX:3:B9,NC310,NC310,Goodman,NC310,,Maize Association Panel (282)
NC314:627C3AAXX:7:D9,NC314,NC314,Goodman,NC314,,Maize Association Panel (282)
NC314:8042MABXX:4:D9,NC314,NC314,Goodman,NC314,,Maize Association Panel (282)
NC318:627C3AAXX:5:E9,NC318,NC318,Goodman,NC318,,Maize Association Panel (282)
NC318:8042MABXX:2:E9,NC318,NC318,Goodman,NC318,,Maize Association Panel (282)
NC320:627C3AAXX:5:G6,NC320,NC320,Goodman,NC320,,Maize Association Panel (282)
NC320:8042MABXX:2:G6,NC320,NC320,Goodman,NC320,,Maize Association Panel (282)
NC324:627C3AAXX:6:F9,NC324,NC324,Goodman,NC324,,Maize Association Panel (282)
NC324:8042MABXX:3:F9,NC324,NC324,Goodman,NC324,,Maize Association Panel (282)
NC326:627C3AAXX:7:H5,NC326,NC326,Goodman,NC326,,Maize Association Panel (282)
NC326:8042MABXX:4:H5,NC326,NC326,Goodman,NC326,,Maize Association Panel (282)
NC328:627C3AAXX:5:D2,NC328,NC328,Goodman,NC328,,Maize Association Panel (282)
NC328:8042MABXX:2:D2,NC328,NC328,Goodman,NC328,,Maize Association Panel (282)
NC33:627C3AAXX:6:B12,NC33,NC33,Goodman,NC33,,Maize Association Panel (282)
NC33:8042MABXX:3:B12,NC33,NC33,Goodman,NC33,,Maize Association Panel (282)
NC336:627C3AAXX:6:E7,NC336,NC336,Goodman,NC336,,Maize Association Panel (282)
NC336:8042MABXX:3:E7,NC336,NC336,Goodman,NC336,,Maize Association Panel (282)
NC338:627C3AAXX:5:A5,NC338,NC338,Goodman,NC338,,Maize Association Panel (282)
NC338:8042MABXX:2:A5,NC338,NC338,Goodman,NC338,,Maize Association Panel (282)
NC340:627C3AAXX:6:B8,NC340,NC340,Goodman,NC340,,Maize Association Panel (282)
NC340:8042MABXX:3:B8,NC340,NC340,Goodman,NC340,,Maize Association Panel (282)
NC342:627C3AAXX:6:H1,NC342,NC342,Goodman,NC342,,Maize Association Panel (282)
NC342:8042MABXX:3:H1,NC342,NC342,Goodman,NC342,,Maize Association Panel (282)
NC344:627C3AAXX:6:E1,NC344,NC344,Goodman,NC344,,Maize Association Panel (282)
NC344:8042MABXX:3:E1,NC344,NC344,Goodman,NC344,,Maize Association Panel (282)
NC346:627C3AAXX:7:G8,NC346,NC346,Goodman,NC346,,Maize Association Panel (282)
NC346:8042MABXX:4:G8,NC346,NC346,Goodman,NC346,,Maize Association Panel (282)
NC348:627C3AAXX:6:A9,NC348,NC348,Goodman,NC348,,Maize Association Panel (282)
NC348:8042MABXX:3:A9,NC348,NC348,Goodman,NC348,,Maize Association Panel (282)
NC350:627C3AAXX:7:A2,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:8042MABXX:4:A2,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:C07W2ACXX:1:F8,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:C07W2ACXX:2:F8,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:D0D0BACXX:1:F8,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:D0D7RACXX:1:F8,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC350:D0D7RACXX:2:F8,NC350,NC350,Goodman,NC350,,Maize Association Panel (282)
NC352:627C3AAXX:7:E7,NC352,NC352,Goodman,NC352,,Maize Association Panel (282)
NC352:8042MABXX:4:E7,NC352,NC352,Goodman,NC352,,Maize Association Panel (282)
NC354:627C3AAXX:6:H10,NC354,NC354,Goodman,NC354,,Maize Association Panel (282)
NC354:8042MABXX:3:H10,NC354,NC354,Goodman,NC354,,Maize Association Panel (282)
NC356:627C3AAXX:5:C3,NC356,NC356,Goodman,NC356,,Maize Association Panel (282)
NC356:8042MABXX:2:C3,NC356,NC356,Goodman,NC356,,Maize Association Panel (282)
NC358:627C3AAXX:6:H8,NC358,NC358,Goodman,NC358,,Maize Association Panel (282)
NC358:8042MABXX:3:H8,NC358,NC358,Goodman,NC358,,Maize Association Panel (282)
NC358:C07W2ACXX:1:B8,NC358,NC358,Goodman,NC358,,Maize Association Panel (282)
