Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight,d15ref,time,block,Ndfa
11/8/13,Totontepec - C/Vid/Vic,EVO8A-1-5-1,1.7,99.66,Evo-Proj-Prio-5,2.5,5.139456913,T1,1,66.9225751129475
11/8/13,Totontepec - C/Vid/Vic,EVO8A-1-5-2,1.87,152.43,Evo-Proj-Prio-5,3.9,5.139456913,T1,2,63.6148326242423
11/8/13,Totontepec - C/Vid/Vic,EVO8A-1-5-3,1.55,143.89,Evo-Proj-Prio-5,3.4,5.139456913,T1,3,69.841171426511
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-1-1,1.36,88.13,Evo-Proj-Prio-3,2.6,5.139456913,T1,1,73.538060090358
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-1-2,1.86,88.65,Evo-Proj-Prio-3,2.6,5.139456913,T1,2,63.8094057118132
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-1-3,1.91,83.99,Evo-Proj-Prio-3,2.5,5.139456913,T1,3,62.8365402739587
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-2-1,1.78,121.31,Evo-Proj-Prio-3,2.9,5.139456913,T1,1,65.3659904123804
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-2-2,1.84,118.2,Evo-Proj-Prio-3,3.8,5.139456913,T1,2,64.198551886955
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-2-3,1.82,119.24,Evo-Proj-Prio-3,3.4,5.139456913,T1,3,64.5876980620968
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-5-1,3.29,69.47,Evo-Proj-Prio-3,2.6,5.139456913,T1,1,35.9854541891749
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-5-2,3.01,104.72,Evo-Proj-Prio-3,3.6,5.139456913,T1,2,41.4335006411601
11/8/13,Totontepec - C/Vid/Vic,EVO8A-2-5-3,3.34,143.6,Evo-Proj-Prio-3,4.1,5.139456913,T1,3,35.0125887513205
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-2-1,0.96,139.46,Evo-Proj-Prio-3,3.5,5.139456913,T1,1,81.3209835931939
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-2-2,0.89,135.83,Evo-Proj-Prio-3,3.6,5.139456913,T1,2,82.6829952061902
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-2-3,0.87,142.57,Evo-Proj-Prio-3,3.8,5.139456913,T1,3,83.072141381332
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-3-1,1.03,116.13,Evo-Proj-Prio-3,3.8,5.139456913,T1,1,79.9589719801976
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-3-2,1.19,119.76,Evo-Proj-Prio-3,4,5.139456913,T1,2,76.8458025790633
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-3-3,1.33,118.72,Evo-Proj-Prio-3,3.4,5.139456913,T1,3,74.1217793530707
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-4-1,1.47,95.91,Evo-Proj-Prio-3,2.6,5.139456913,T1,1,71.3977561270782
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-4-2,1.69,100.06,Evo-Proj-Prio-3,3,5.139456913,T1,2,67.1171482005184
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-4-3,1.7,99.54,Evo-Proj-Prio-3,3.1,5.139456913,T1,3,66.9225751129475
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-5-1,0.53,93.84,Evo-Proj-Prio-3,3.1,5.139456913,T1,1,89.6876263587425
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-5-2,0.77,87.1,Evo-Proj-Prio-3,2.6,5.139456913,T1,2,85.0178722570409
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-5-3,7.16,93.32,Evo-Proj-Prio-3,3.2,5.139456913,T1,3,-39.3143307007621
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-6-1,3.64,157.15,Evo-Proj-Prio-4,4.7,5.139456913,T1,1,29.1753961241936
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-6-2,4.46,87.83,Evo-Proj-Prio-4,2.6,5.139456913,T1,2,13.22040294338
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-6-3,3.92,126.06,Evo-Proj-Prio-4,3.8,5.139456913,T1,3,23.7273496722085
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-7-1,1.58,124.01,Evo-Proj-Prio-4,3.1,5.139456913,T1,1,69.2574521637983
11/8/13,Totontepec - C/Vid/Vic,EVO8A-3-7-2,1.73,108.57,Evo-Proj-Prio-4,2.5,5.139456913,T1,2,66.3388558502349
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-2-1,1.85,84.24,EVO-PROJ-17,2.7,5.139456913,T1,1,64.0039787993841
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-2-2,1.97,101.36,EVO-PROJ-17,3.2,5.139456913,T1,2,61.6691017485333
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-2-3,2.25,109.67,EVO-PROJ-17,3.6,5.139456913,T1,3,56.2210552965482
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-3-1,0.7,117.05,EVO-PROJ-17,4,5.139456913,T1,1,86.3798838700372
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-3-2,0.67,95.81,EVO-PROJ-17,2.9,5.139456913,T1,2,86.9636031327499
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-3-3,0.74,93.96,EVO-PROJ-17,3,5.139456913,T1,3,85.6015915197536
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-4-1,3.08,78.2,EVO-PROJ-17,2.6,5.139456913,T1,1,40.0714890281638
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-4-2,3.02,111.52,EVO-PROJ-17,3.4,5.139456913,T1,2,41.2389275535892
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-4-3,3.57,88.87,EVO-PROJ-17,3.1,5.139456913,T1,3,30.5374077371898
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-5-1,1.36,87.02,EVO-PROJ-17,3,5.139456913,T1,1,73.538060090358
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-5-2,1.08,86.55,EVO-PROJ-17,2.5,5.139456913,T1,2,78.9861065423432
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-5-3,1.13,118.43,EVO-PROJ-17,3.1,5.139456913,T1,3,78.0132411044887
11/8/13,Totontepec - C/Vid/Vic,EVO8B-1-6-1,0.53,88.33,Evo-Proj-Prio-5,2.6,5.139456913,T1,1,89.6876263587425
11/8/13,Totontepec - C/Vid/Vic,EVO8B-1-6-2,0.69,97.6,Evo-Proj-Prio-5,2.9,5.139456913,T1,2,86.5744569576081
11/8/13,Totontepec - C/Vid/Vic,EVO8B-1-6-3,0.87,85.75,Evo-Proj-Prio-5,2.5,5.139456913,T1,3,83.072141381332
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-7-1,0.09,114.28,EVO-PROJ-17,2.8,5.139456913,T1,1,98.2488422118619
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-7-2,0.11,91.65,EVO-PROJ-17,2.6,5.139456913,T1,2,97.8596960367201
12/2/13,Totontepec - C/Vid/Vic,EVO8B-1-7-3,0.1,110.13,EVO-PROJ-17,3.1,5.139456913,T1,3,98.054269124291
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-3-1,-1.14,114.1,Evo-Proj-Prio-5,2.9,5.139456913,T1,1,122.181331983082
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-3-2,-1.11,101.66,Evo-Proj-Prio-5,3,5.139456913,T1,2,121.59761272037
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-3-3,-1,100.1,Evo-Proj-Prio-5,2.8,5.139456913,T1,3,119.45730875709
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-4-1,0.44,95.95,Evo-Proj-Prio-5,2.5,5.139456913,T1,1,91.4387841468805
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-4-2,0.33,93.35,Evo-Proj-Prio-5,2.6,5.139456913,T1,2,93.5790881101604
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-4-3,0.34,108.4,Evo-Proj-Prio-5,3.3,5.139456913,T1,3,93.3845150225895
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-5-1,0.78,120.31,Evo-Proj-Prio-5,3.5,5.139456913,T1,1,84.82329916947
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-5-2,0.78,120.31,Evo-Proj-Prio-5,3.2,5.139456913,T1,2,84.82329916947
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-5-3,0.96,109.44,Evo-Proj-Prio-5,2.7,5.139456913,T1,3,81.3209835931939
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-6-1,1.79,120.31,Evo-Proj-Prio-5,3.9,5.139456913,T1,1,65.1714173248095
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-6-2,1.63,81.9,Evo-Proj-Prio-5,2.8,5.139456913,T1,2,68.2845867259438
11/8/13,Totontepec - C/Vid/Vic,EVO8B-2-6-3,1.59,95.43,Evo-Proj-Prio-5,3,5.139456913,T1,3,69.0628790762274
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-1-1,0.71,128.07,Evo-Proj-Prio-5,3,5.139456913,T1,1,86.1853107824663
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-1-2,0.76,112.03,Evo-Proj-Prio-5,2.5,5.139456913,T1,2,85.2124453446119
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-1-3,1.14,146.41,Evo-Proj-Prio-5,3.1,5.139456913,T1,3,77.8186680169178
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-4-1,2.72,106.84,Evo-Proj-Prio-5,3.5,5.139456913,T1,1,47.0761201807161
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-4-2,3.11,93.49,Evo-Proj-Prio-5,2.9,5.139456913,T1,2,39.4877697654511
11/8/13,Totontepec - C/Vid/Vic,EVO8B-3-4-3,2.92,86.27,Evo-Proj-Prio-5,2.8,5.139456913,T1,3,43.1846584292981
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-1-1,3.04,98.12,Evo-Proj-Prio-5,2.6,5.139456913,T1,1,40.8497813784474
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-1-2,2.89,138.85,Evo-Proj-Prio-5,3.8,5.139456913,T1,2,43.7683776920108
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-1-3,3.01,101.2,Evo-Proj-Prio-5,2.9,5.139456913,T1,3,41.4335006411601
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-2-1,5.52,85.24,Evo-Proj-Prio-5,2.6,5.139456913,T1,1,-7.40434433913503
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-2-2,5.34,107.86,Evo-Proj-Prio-5,3.2,5.139456913,T1,2,-3.90202876285889
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-2-3,5.25,105.3,Evo-Proj-Prio-5,3.2,5.139456913,T1,3,-2.15087097472083
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-4-1,3.95,89.88,Evo-Proj-Prio-5,2.9,5.139456913,T1,1,23.1436304094958
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-4-2,3.81,90.91,Evo-Proj-Prio-5,2.9,5.139456913,T1,2,25.8676536354883
11/8/13,Totontepec - C/Vid/Vic,EVO8B-4-4-3,3.83,100.17,Evo-Proj-Prio-5,3.2,5.139456913,T1,3,25.4785074603465
11/18/13,Totontepec - Vicente,EVO5D-1-1-1,3.47,82.73,EVO-PROJ-13,3,5.139456913,T1,1,32.4831386128988
11/18/13,Totontepec - Vicente,EVO5D-1-1-2,3.69,74.55,EVO-PROJ-13,2.8,5.139456913,T1,2,28.2025306863391
11/18/13,Totontepec - Vicente,EVO5D-1-1-3,3.06,80.18,EVO-PROJ-13,3,5.139456913,T1,3,40.4606352033056
11/18/13,Totontepec - Vicente,EVO5D-1-2-1,4.22,96.47,EVO-PROJ-13,2.7,5.139456913,T1,1,17.8901570450816
11/18/13,Totontepec - Vicente,EVO5D-1-2-2,3.94,113.18,EVO-PROJ-13,4.2,5.139456913,T1,2,23.3382034970667
11/18/13,Totontepec - Vicente,EVO5D-1-2-3,4.13,105.09,EVO-PROJ-13,3.2,5.139456913,T1,3,19.6413148332196
11/18/13,Totontepec - Vicente,EVO5D-1-3-1,4.04,87.32,EVO-PROJ-13,2.9,5.139456913,T1,1,21.3924726213577
11/18/13,Totontepec - Vicente,EVO5D-1-3-2,4.17,59.68,EVO-PROJ-13,2.5,5.139456913,T1,2,18.863022482936
11/18/13,Totontepec - Vicente,EVO5D-1-3-3,4.1,90.88,EVO-PROJ-13,3.1,5.139456913,T1,3,20.2250340959323
11/18/13,Totontepec - Vicente,EVO5D-1-4-1,1.42,115.71,EVO-PROJ-13,2.9,5.139456913,T1,1,72.3706215649327
11/18/13,Totontepec - Vicente,EVO5D-1-4-2,1.51,116.21,EVO-PROJ-13,3.5,5.139456913,T1,2,70.6194637767946
11/18/13,Totontepec - Vicente,EVO5D-1-4-3,1.49,111.67,EVO-PROJ-13,3.3,5.139456913,T1,3,71.0086099519364
11/18/13,Totontepec - Vicente,EVO5D-1-5-1,1.67,87.32,EVO-PROJ-13,2.8,5.139456913,T1,1,67.5062943756602
11/18/13,Totontepec - Vicente,EVO5D-1-5-2,1.56,139.32,EVO-PROJ-13,3.8,5.139456913,T1,2,69.6465983389401
11/18/13,Totontepec - Vicente,EVO5D-1-5-3,1.42,120.24,EVO-PROJ-13,3.4,5.139456913,T1,3,72.3706215649327
11/8/13,Totontepec - Vicente,EVO5D-1-6-1,3.61,90.4,Evo-Proj-Prio-5,2.5,5.139456913,T1,1,29.7591153869063
11/8/13,Totontepec - Vicente,EVO5D-1-6-2,3.09,122.14,Evo-Proj-Prio-5,2.9,5.139456913,T1,2,39.8769159405929
11/8/13,Totontepec - Vicente,EVO5D-1-6-3,3.32,82.65,Evo-Proj-Prio-5,2.3,5.139456913,T1,3,35.4017349264623
11/18/13,Totontepec - Vicente,EVO5D-1-7-1,0.01,104.08,EVO-PROJ-13,3.3,5.139456913,T1,1,99.8054269124291
11/18/13,Totontepec - Vicente,EVO5D-1-7-2,0.09,101.04,EVO-PROJ-13,3,5.139456913,T1,2,98.2488422118619
11/18/13,Totontepec - Vicente,EVO5D-1-7-3,0.29,105.09,EVO-PROJ-13,3.2,5.139456913,T1,3,94.357380460444
11/18/13,Totontepec - Vicente,EVO5D-2-1-1,3.23,89.35,EVO-PROJ-13,2.7,5.139456913,T1,1,37.1528927146003
11/18/13,Totontepec - Vicente,EVO5D-2-1-2,3.49,106.1,EVO-PROJ-13,3.6,5.139456913,T1,2,32.093992437757
11/18/13,Totontepec - Vicente,EVO5D-2-1-3,3.36,102.56,EVO-PROJ-13,3.5,5.139456913,T1,3,34.6234425761787
11/8/13,Totontepec - Vicente,EVO5D-2-2-1,4.51,77.07,Evo-Proj-Prio-1,2.8,5.139456913,T1,1,12.2475375055255
11/8/13,Totontepec - Vicente,EVO5D-2-3-1,5.28,161.59,Evo-Proj-Prio-1,3.2,5.139456913,T1,1,-2.73459023743352
11/8/13,Totontepec - Vicente,EVO5D-2-3-2,5.23,85.58,Evo-Proj-Prio-1,2.8,5.139456913,T1,2,-1.76172479957904
11/8/13,Totontepec - Vicente,EVO5D-2-3-3,5.56,84.51,Evo-Proj-Prio-1,3.1,5.139456913,T1,3,-8.18263668941862
11/8/13,Totontepec - Vicente,EVO5D-2-4-1,1.68,90.36,Evo-Proj-Prio-1,3,5.139456913,T1,1,67.3117212880893
11/8/13,Totontepec - Vicente,EVO5D-2-4-2,1.3,86.11,Evo-Proj-Prio-1,2.5,5.139456913,T1,2,74.7054986157834
11/8/13,Totontepec - Vicente,EVO5D-2-4-3,1.55,119.6,Evo-Proj-Prio-1,2.9,5.139456913,T1,3,69.841171426511
11/8/13,Totontepec - Vicente,EVO5D-2-5-1,7.22,75.48,Evo-Proj-Prio-1,2.7,5.139456913,T1,1,-40.4817692261875
11/8/13,Totontepec - Vicente,EVO5D-2-5-2,6.46,76.54,Evo-Proj-Prio-1,3.4,5.139456913,T1,2,-25.6942145707993
11/8/13,Totontepec - Vicente,EVO5D-2-5-3,6.18,77.07,Evo-Proj-Prio-1,2.9,5.139456913,T1,3,-20.2461681188142
11/8/13,Totontepec - Vicente,EVO5D-2-6-1,2.02,122.79,Evo-Proj-Prio-1,3.3,5.139456913,T1,1,60.6962363106788
11/8/13,Totontepec - Vicente,EVO5D-2-6-2,1.92,127.04,Evo-Proj-Prio-1,3.6,5.139456913,T1,2,62.6419671863878
11/8/13,Totontepec - Vicente,EVO5D-2-6-3,1.77,82.92,Evo-Proj-Prio-1,2.7,5.139456913,T1,3,65.5605634999513
11/18/13,Totontepec - Vicente,EVO5D-2-7-1,1.98,85.79,EVO-PROJ-13,2.9,5.139456913,T1,1,61.4745286609624
11/18/13,Totontepec - Vicente,EVO5D-2-7-2,2,106.1,EVO-PROJ-13,3.6,5.139456913,T1,2,61.0853824858206
11/18/13,Totontepec - Vicente,EVO5D-2-7-3,1.94,93.42,EVO-PROJ-13,3.2,5.139456913,T1,3,62.252821011246
11/8/13,Totontepec - Vicente,EVO5D-3-2-1,3.23,94.61,Evo-Proj-Prio-1,2.8,5.139456913,T1,1,37.1528927146003
11/8/13,Totontepec - Vicente,EVO5D-3-2-2,3.54,90.36,Evo-Proj-Prio-1,2.5,5.139456913,T1,2,31.1211269999025
11/8/13,Totontepec - Vicente,EVO5D-3-2-3,3.75,91.42,Evo-Proj-Prio-1,2.6,5.139456913,T1,3,27.0350921609137
11/8/13,Totontepec - Vicente,EVO5D-3-3-1,3.38,109.5,Evo-Proj-Prio-1,3.9,5.139456913,T1,1,34.2342964010369
11/8/13,Totontepec - Vicente,EVO5D-3-3-2,3.41,116.94,Evo-Proj-Prio-1,3.6,5.139456913,T1,2,33.6505771383242
11/8/13,Totontepec - Vicente,EVO5D-3-3-3,3.42,104.18,Evo-Proj-Prio-1,3.2,5.139456913,T1,3,33.4560040507533
11/8/13,Totontepec - Vicente,EVO5D-3-5-1,5.41,105.24,Evo-Proj-Prio-1,3.4,5.139456913,T1,1,-5.26404037585518
11/8/13,Totontepec - Vicente,EVO5D-3-5-2,5.36,97.8,Evo-Proj-Prio-1,3.8,5.139456913,T1,2,-4.2911749380007
11/8/13,Totontepec - Vicente,EVO5D-3-5-3,5.17,108.97,Evo-Proj-Prio-1,3.5,5.139456913,T1,3,-0.594286274153649
11/8/13,Totontepec - Vicente,EVO5D-3-6-1,5.18,80.18,Evo-Proj-Prio-2,2.7,5.139456913,T1,1,-0.788859361724542
11/8/13,Totontepec - Vicente,EVO5D-3-6-2,5.2,65.39,Evo-Proj-Prio-2,2.3,5.139456913,T1,2,-1.17800553686634
11/8/13,Totontepec - Vicente,EVO5D-3-6-3,5.25,56.95,Evo-Proj-Prio-2,2.1,5.139456913,T1,3,-2.15087097472083
11/18/13,Totontepec - Vicente,EVO5D-3-7-1,2.61,79.15,EVO-PROJ-13,2.9,5.139456913,T1,1,49.2164241439959
11/18/13,Totontepec - Vicente,EVO5D-3-7-2,2.8,90.88,EVO-PROJ-13,3.5,5.139456913,T1,2,45.5195354801489
11/18/13,Totontepec - Vicente,EVO5D-3-7-3,2.83,95.96,EVO-PROJ-13,3.4,5.139456913,T1,3,44.9358162174362
11/18/13,Totontepec - Vicente,EVO5D-4-1-1,2.11,139.32,EVO-PROJ-13,4.7,5.139456913,T1,1,58.9450785225408
11/18/13,Totontepec - Vicente,EVO5D-4-1-2,2.63,87.83,EVO-PROJ-13,2.7,5.139456913,T1,2,48.8272779688541
11/18/13,Totontepec - Vicente,EVO5D-4-1-3,2.13,69.43,EVO-PROJ-13,3.1,5.139456913,T1,3,58.555932347399
11/18/13,Totontepec - Vicente,EVO5D-4-2-1,5.88,79.15,EVO-PROJ-13,3.5,5.139456913,T1,1,-14.4089754916873
11/18/13,Totontepec - Vicente,EVO5D-4-2-2,5.88,86.3,EVO-PROJ-13,2.8,5.139456913,T1,2,-14.4089754916873
11/18/13,Totontepec - Vicente,EVO5D-4-2-3,5.78,61.22,EVO-PROJ-13,2.5,5.139456913,T1,3,-12.4632446159784
11/18/13,Totontepec - Vicente,EVO5D-4-3-1,5.55,108.63,EVO-PROJ-13,3.7,5.139456913,T1,1,-7.98806360184773
11/18/13,Totontepec - Vicente,EVO5D-4-3-2,5.48,105.09,EVO-PROJ-13,4,5.139456913,T1,2,-6.62605198885146
11/18/13,Totontepec - Vicente,EVO5D-4-3-3,5.63,94.44,EVO-PROJ-13,3.8,5.139456913,T1,3,-9.5446483024149
11/18/13,Totontepec - Vicente,EVO5D-4-4-1,5.54,97.99,EVO-PROJ-13,2.9,5.139456913,T1,1,-7.79349051427683
11/18/13,Totontepec - Vicente,EVO5D-4-4-2,5.45,92.41,EVO-PROJ-13,3.2,5.139456913,T1,2,-6.04233272613877
11/18/13,Totontepec - Vicente,EVO5D-4-4-3,5.35,94.95,EVO-PROJ-13,3.1,5.139456913,T1,3,-4.09660185042979
11/18/13,Totontepec - Vicente,EVO5D-4-5-1,6.49,101.04,EVO-PROJ-13,3.4,5.139456913,T1,1,-26.277933833512
11/18/13,Totontepec - Vicente,EVO5D-4-5-2,6.84,65.33,EVO-PROJ-13,2.9,5.139456913,T1,2,-33.0879918984934
11/18/13,Totontepec - Vicente,EVO5D-4-5-3,6.44,77.11,EVO-PROJ-13,2.7,5.139456913,T1,3,-25.3050683956576
11/18/13,Totontepec - Vicente,EVO5D-4-6-1,1.94,101.04,EVO-PROJ-13,3,5.139456913,T1,1,62.252821011246
11/18/13,Totontepec - Vicente,EVO5D-4-6-2,1.8,86.3,EVO-PROJ-13,2.8,5.139456913,T1,2,64.9768442372386
11/18/13,Totontepec - Vicente,EVO5D-4-6-3,1.76,104.59,EVO-PROJ-13,3,5.139456913,T1,3,65.7551365875222
11/18/13,Totontepec - Vicente,EVO5D-4-7-1,2.57,95.96,EVO-PROJ-13,3.2,5.139456913,T1,1,49.9947164942795
11/18/13,Totontepec - Vicente,EVO5D-4-7-2,2.37,127.79,EVO-PROJ-13,4,5.139456913,T1,2,53.8861782456975
11/18/13,Totontepec - Vicente,EVO5D-4-7-3,2.48,90.88,EVO-PROJ-13,2.9,5.139456913,T1,3,51.7458742824176
11/18/13,Totontepec Vidal,EVO6A-1-2-1,2.75,88.84,EVO-PROJ-13,2.8,5.139456913,T1,1,46.4924009180034
11/18/13,Totontepec Vidal,EVO6A-1-2-2,2.97,87.83,EVO-PROJ-13,2.9,5.139456913,T1,2,42.2117929914436
11/18/13,Totontepec Vidal,EVO6A-1-2-3,2.79,93.93,EVO-PROJ-13,3.1,5.139456913,T1,3,45.7141085677198
11/18/13,Totontepec Vidal,EVO6A-1-3-1,4.2,104.08,EVO-PROJ-13,3.6,5.139456913,T1,1,18.2793032202233
11/18/13,Totontepec Vidal,EVO6A-1-3-2,4.15,84.26,EVO-PROJ-13,2.9,5.139456913,T1,2,19.2521686580778
11/18/13,Totontepec Vidal,EVO6A-1-3-3,4.57,68.92,EVO-PROJ-13,2.5,5.139456913,T1,3,11.0800989801002
11/18/13,Totontepec Vidal,EVO6A-1-4-1,1.11,120.75,EVO-PROJ-13,3.5,5.139456913,T1,1,78.4023872796304
11/18/13,Totontepec Vidal,EVO6A-1-4-2,1.28,123.26,EVO-PROJ-13,3.6,5.139456913,T1,2,75.0946447909252
11/18/13,Totontepec Vidal,EVO6A-1-4-3,1.5,92.41,EVO-PROJ-13,2.6,5.139456913,T1,3,70.8140368643655
11/18/13,Totontepec Vidal,EVO6A-1-5-1,2.04,78.64,EVO-PROJ-13,2.9,5.139456913,T1,1,60.3070901355371
11/18/13,Totontepec Vidal,EVO6A-1-5-2,2.35,60.19,EVO-PROJ-13,2.5,5.139456913,T1,2,54.2753244208393
11/18/13,Totontepec Vidal,EVO6A-1-5-3,1.84,89.35,EVO-PROJ-13,3.1,5.139456913,T1,3,64.198551886955
11/18/13,Totontepec Vidal,EVO6A-1-6-1,0.09,114.7,EVO-PROJ-13,3.3,5.139456913,T1,1,98.2488422118619
11/18/13,Totontepec Vidal,EVO6A-1-6-2,0.02,114.19,EVO-PROJ-13,3.4,5.139456913,T1,2,99.6108538248582
11/18/13,Totontepec Vidal,EVO6A-1-6-3,-0.14,108.63,EVO-PROJ-13,3.1,5.139456913,T1,3,102.724023225993
11/18/13,Totontepec Vidal,EVO6A-1-7-1,3.15,96.98,EVO-PROJ-13,3,5.139456913,T1,1,38.7094774151675
11/18/13,Totontepec Vidal,EVO6A-1-7-2,3.58,72.51,EVO-PROJ-13,2.5,5.139456913,T1,2,30.3428346496189
11/18/13,Totontepec Vidal,EVO6A-1-7-3,3.57,99.52,EVO-PROJ-13,3.6,5.139456913,T1,3,30.5374077371898
11/18/13,Totontepec Vidal,EVO6A-2-1-1,2.28,122.76,EVO-PROJ-13,4.2,5.139456913,T1,1,55.6373360338355
11/18/13,Totontepec Vidal,EVO6A-2-1-2,2.54,91.39,EVO-PROJ-13,3.2,5.139456913,T1,2,50.5784357569922
11/18/13,Totontepec Vidal,EVO6A-2-1-3,2.18,86.81,EVO-PROJ-13,3.1,5.139456913,T1,3,57.5830669095445
11/8/13,Totontepec Vidal,EVO6A-2-2-1,2.54,88.1,Evo-Proj-Prio-2,3.5,5.139456913,T1,1,50.5784357569922
11/8/13,Totontepec Vidal,EVO6A-2-2-2,2.94,74.37,Evo-Proj-Prio-2,2.7,5.139456913,T1,2,42.7955122541563
11/8/13,Totontepec Vidal,EVO6A-2-2-3,2.73,91.27,Evo-Proj-Prio-2,3.1,5.139456913,T1,3,46.8815470931452
11/8/13,Totontepec Vidal,EVO6A-2-3-1,2.83,73.84,Evo-Proj-Prio-2,2.8,5.139456913,T1,1,44.9358162174362
11/8/13,Totontepec Vidal,EVO6A-2-3-2,2.72,77.54,Evo-Proj-Prio-2,3.1,5.139456913,T1,2,47.0761201807161
11/8/13,Totontepec Vidal,EVO6A-2-3-3,2.83,68.03,Evo-Proj-Prio-2,2.7,5.139456913,T1,3,44.9358162174362
11/8/13,Totontepec Vidal,EVO6A-2-4-1,2.29,96.55,Evo-Proj-Prio-2,3.5,5.139456913,T1,1,55.4427629462646
11/8/13,Totontepec Vidal,EVO6A-2-4-2,2.26,84.4,Evo-Proj-Prio-2,3.1,5.139456913,T1,2,56.0264822089773
11/8/13,Totontepec Vidal,EVO6A-2-4-3,2.29,75.95,Evo-Proj-Prio-2,2.5,5.139456913,T1,3,55.4427629462646
11/8/13,Totontepec Vidal,EVO6A-2-5-1,3.27,72.26,Evo-Proj-Prio-2,3,5.139456913,T1,1,36.3746003643167
11/8/13,Totontepec Vidal,EVO6A-2-5-2,3.44,74.37,Evo-Proj-Prio-2,2.4,5.139456913,T1,2,33.0668578756115
11/8/13,Totontepec Vidal,EVO6A-2-5-3,3.59,63.81,Evo-Proj-Prio-2,2.8,5.139456913,T1,3,30.148261562048
11/8/13,Totontepec Vidal,EVO6A-2-6-1,2.28,80.71,Evo-Proj-Prio-2,2.5,5.139456913,T1,1,55.6373360338355
11/8/13,Totontepec Vidal,EVO6A-2-6-2,1.97,131.98,Evo-Proj-Prio-2,3.5,5.139456913,T1,2,61.6691017485333
11/8/13,Totontepec Vidal,EVO6A-2-6-3,2.04,95.5,Evo-Proj-Prio-2,2.8,5.139456913,T1,3,60.3070901355371
11/8/13,Totontepec Vidal,EVO6A-2-7-1,0,109.24,Evo-Proj-Prio-2,2.6,5.139456913,T1,1,100
